epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,558.077,0.68227,0.60876,1.13983,0.88251,0.81234,0.86669,0.69519,0.78224,0.59283,1.20794,0.00127092,0.00127092,0.00127092
26,580.163,0.69079,0.57862,1.13109,0.89911,0.79348,0.85726,0.69599,0.7499,0.5915,1.18314,0.00125442,0.00125442,0.00125442
27,602.431,0.68774,0.59888,1.12466,0.88324,0.81477,0.85605,0.68595,0.75679,0.61669,1.19541,0.00123791,0.00123791,0.00123791
28,624.657,0.67249,0.59036,1.13983,0.90821,0.78717,0.8509,0.69353,0.74416,0.57445,1.18767,0.00122141,0.00122141,0.00122141
29,646.884,0.68154,0.56763,1.13631,0.85682,0.82576,0.86343,0.69894,0.75248,0.59331,1.1925,0.00120491,0.00120491,0.00120491
30,669.345,0.65806,0.55371,1.1093,0.85388,0.84428,0.8677,0.69691,0.75822,0.58188,1.21584,0.0011884,0.0011884,0.0011884
31,691.695,0.67393,0.56382,1.13859,0.85571,0.83455,0.86428,0.69858,0.73511,0.58223,1.18678,0.0011719,0.0011719,0.0011719
32,713.976,0.67416,0.55508,1.13561,0.86285,0.85917,0.87182,0.70578,0.75212,0.57045,1.20004,0.0011554,0.0011554,0.0011554
33,736.81,0.65478,0.54901,1.11224,0.88575,0.8122,0.87051,0.70522,0.75726,0.58269,1.1715,0.00113889,0.00113889,0.00113889
34,759.171,0.66357,0.56056,1.12294,0.90959,0.80305,0.86966,0.69872,0.75764,0.53726,1.21267,0.00112239,0.00112239,0.00112239
35,781.345,0.66701,0.57495,1.1172,0.86697,0.83093,0.86232,0.69675,0.75467,0.57128,1.19533,0.00110589,0.00110589,0.00110589
36,803.761,0.67008,0.54927,1.12619,0.88255,0.83046,0.88456,0.72127,0.73294,0.53874,1.18721,0.00108938,0.00108938,0.00108938
37,826.056,0.6657,0.5645,1.12484,0.83656,0.84801,0.87374,0.70591,0.75333,0.57284,1.19809,0.00107288,0.00107288,0.00107288
38,848.112,0.6911,0.56005,1.12979,0.86878,0.83838,0.86572,0.70639,0.73734,0.55301,1.1775,0.00105638,0.00105638,0.00105638
39,870.503,0.66358,0.55034,1.11609,0.87815,0.85868,0.8839,0.72002,0.72977,0.55146,1.1694,0.00103987,0.00103987,0.00103987
40,892.651,0.6471,0.53443,1.10919,0.86372,0.85135,0.87839,0.71365,0.73117,0.52622,1.16165,0.00102337,0.00102337,0.00102337
41,914.771,0.68388,0.55303,1.14291,0.89293,0.84956,0.88908,0.7171,0.72817,0.50646,1.17312,0.00100687,0.00100687,0.00100687
42,937.174,0.65409,0.54069,1.11188,0.87634,0.82186,0.85906,0.70546,0.72696,0.5523,1.1995,0.000990365,0.000990365,0.000990365
43,959.377,0.65774,0.53622,1.11734,0.8816,0.83731,0.87126,0.69947,0.74677,0.53927,1.19566,0.000973861,0.000973861,0.000973861
44,981.46,0.64944,0.53059,1.11362,0.87281,0.84174,0.88158,0.70414,0.75057,0.54598,1.18243,0.000957358,0.000957358,0.000957358
45,1003.74,0.65569,0.55186,1.10042,0.88733,0.82028,0.87687,0.71336,0.72707,0.53511,1.17915,0.000940855,0.000940855,0.000940855
46,1025.9,0.6515,0.5351,1.11402,0.89822,0.8484,0.87821,0.7115,0.72636,0.52557,1.17132,0.000924352,0.000924352,0.000924352
47,1048,0.65032,0.54122,1.11771,0.8859,0.82235,0.87926,0.71529,0.72026,0.53831,1.15501,0.000907848,0.000907848,0.000907848
48,1070.42,0.63901,0.54038,1.1092,0.8823,0.84742,0.87864,0.71776,0.73142,0.50037,1.17646,0.000891345,0.000891345,0.000891345
49,1092.47,0.62698,0.50647,1.08587,0.89348,0.82856,0.88128,0.71518,0.72406,0.52084,1.19229,0.000874842,0.000874842,0.000874842
50,1114.62,0.62304,0.50787,1.09772,0.87903,0.85649,0.87281,0.70856,0.73073,0.53525,1.19093,0.000858338,0.000858338,0.000858338
51,1136.99,0.63395,0.51615,1.10505,0.8848,0.83399,0.87288,0.71185,0.73227,0.53401,1.18395,0.000841835,0.000841835,0.000841835
52,1159.2,0.64846,0.51807,1.10585,0.92271,0.83339,0.88716,0.73311,0.70672,0.51775,1.16324,0.000825332,0.000825332,0.000825332
53,1181.43,0.62368,0.51257,1.09788,0.91944,0.82359,0.88436,0.71725,0.71095,0.51553,1.16709,0.000808828,0.000808828,0.000808828
54,1203.75,0.61008,0.50757,1.07807,0.91379,0.81229,0.8828,0.71588,0.71284,0.52239,1.17364,0.000792325,0.000792325,0.000792325
55,1225.82,0.60123,0.4915,1.07443,0.89929,0.84076,0.88518,0.73507,0.71259,0.50219,1.16651,0.000775822,0.000775822,0.000775822
56,1248.01,0.60142,0.51222,1.07788,0.88969,0.82902,0.8674,0.70157,0.72154,0.54269,1.16837,0.000759318,0.000759318,0.000759318
57,1270.31,0.59995,0.48519,1.06587,0.86767,0.83978,0.86849,0.71083,0.70943,0.53495,1.16246,0.000742815,0.000742815,0.000742815
58,1292.47,0.6017,0.49032,1.08159,0.87134,0.86646,0.87124,0.71743,0.69878,0.52338,1.16725,0.000726312,0.000726312,0.000726312
59,1314.63,0.61186,0.49805,1.07635,0.88984,0.8656,0.87438,0.72101,0.71597,0.51874,1.173,0.000709809,0.000709809,0.000709809
60,1337.01,0.59354,0.49171,1.06304,0.90854,0.84381,0.86891,0.7174,0.74107,0.54469,1.18378,0.000693305,0.000693305,0.000693305
61,1359.2,0.59409,0.47297,1.06723,0.87747,0.86906,0.87319,0.71498,0.71488,0.51181,1.16762,0.000676802,0.000676802,0.000676802
62,1381.28,0.59521,0.48139,1.06077,0.90629,0.85732,0.87921,0.72225,0.71134,0.51695,1.17222,0.000660299,0.000660299,0.000660299
63,1403.6,0.59135,0.47709,1.08255,0.88976,0.8466,0.87763,0.72803,0.69881,0.50814,1.14808,0.000643795,0.000643795,0.000643795
64,1425.67,0.57368,0.45836,1.0608,0.90566,0.8461,0.88092,0.7287,0.6978,0.49926,1.15711,0.000627292,0.000627292,0.000627292
65,1447.93,0.58558,0.45973,1.05817,0.9119,0.84058,0.88479,0.72152,0.69555,0.52819,1.15693,0.000610789,0.000610789,0.000610789
66,1470.51,0.58059,0.46872,1.05273,0.91727,0.85868,0.88879,0.72548,0.72118,0.52351,1.15611,0.000594286,0.000594286,0.000594286
67,1492.64,0.58382,0.46216,1.05779,0.90218,0.86405,0.89006,0.73273,0.70882,0.49847,1.15721,0.000577782,0.000577782,0.000577782
68,1514.91,0.57923,0.45288,1.05754,0.88773,0.85868,0.88592,0.73199,0.69134,0.50353,1.16528,0.000561279,0.000561279,0.000561279
69,1537.26,0.56022,0.46451,1.04419,0.85359,0.87153,0.89022,0.73176,0.69844,0.52103,1.16829,0.000544776,0.000544776,0.000544776
70,1559.39,0.56149,0.44908,1.05364,0.90947,0.84174,0.86293,0.71051,0.71907,0.53115,1.18046,0.000528272,0.000528272,0.000528272
71,1581.55,0.56463,0.44829,1.05314,0.90081,0.86121,0.88106,0.72698,0.71639,0.51117,1.18286,0.000511769,0.000511769,0.000511769
72,1603.87,0.57642,0.46601,1.05478,0.87919,0.8733,0.88528,0.72447,0.70138,0.51656,1.14499,0.000495266,0.000495266,0.000495266
73,1626,0.5531,0.43804,1.0508,0.90249,0.86858,0.88585,0.73315,0.70436,0.48969,1.1662,0.000478762,0.000478762,0.000478762
74,1648.32,0.55151,0.45025,1.05051,0.91526,0.84522,0.88247,0.72825,0.69937,0.49598,1.14976,0.000462259,0.000462259,0.000462259
75,1670.66,0.56363,0.4487,1.05033,0.87698,0.85676,0.88026,0.72971,0.69272,0.50137,1.14833,0.000445756,0.000445756,0.000445756
76,1692.8,0.55161,0.44105,1.05064,0.89748,0.86168,0.88801,0.73462,0.70621,0.49983,1.17095,0.000429253,0.000429253,0.000429253
77,1715.09,0.54948,0.44316,1.04366,0.90409,0.86583,0.88133,0.724,0.69814,0.49867,1.15397,0.000412749,0.000412749,0.000412749
78,1737.39,0.53463,0.42502,1.02796,0.89789,0.85458,0.89304,0.73912,0.68799,0.4833,1.14599,0.000396246,0.000396246,0.000396246
79,1759.52,0.54173,0.42585,1.04634,0.87056,0.86291,0.88017,0.72458,0.69604,0.50185,1.14868,0.000379743,0.000379743,0.000379743
80,1781.72,0.53855,0.43432,1.0445,0.88374,0.8711,0.89357,0.73606,0.68988,0.49197,1.13522,0.000363239,0.000363239,0.000363239
81,1803.98,0.54144,0.4298,1.04001,0.90069,0.8692,0.8903,0.73623,0.68447,0.49043,1.13143,0.000346736,0.000346736,0.000346736
82,1826.17,0.53811,0.42831,1.03831,0.90852,0.8461,0.88904,0.7411,0.68689,0.49418,1.14675,0.000330233,0.000330233,0.000330233
83,1848.52,0.53742,0.42463,1.03584,0.91865,0.85447,0.89041,0.74315,0.68539,0.49143,1.14246,0.000313729,0.000313729,0.000313729
84,1870.91,0.53411,0.41612,1.03226,0.91534,0.84451,0.89233,0.74256,0.69165,0.49165,1.15208,0.000297226,0.000297226,0.000297226
85,1893.07,0.53283,0.4362,1.04918,0.91752,0.84861,0.89059,0.73763,0.69404,0.48666,1.14528,0.000280723,0.000280723,0.000280723
86,1915.45,0.52617,0.41301,1.02252,0.90469,0.85721,0.87264,0.72482,0.69028,0.4949,1.15206,0.00026422,0.00026422,0.00026422
87,1937.71,0.51853,0.41218,1.02912,0.90332,0.86683,0.88945,0.74514,0.67922,0.47768,1.13987,0.000247716,0.000247716,0.000247716
88,1959.82,0.53002,0.40178,1.02249,0.91447,0.85152,0.89762,0.74493,0.67752,0.47103,1.14164,0.000231213,0.000231213,0.000231213
89,1982.25,0.51766,0.40038,1.03637,0.92523,0.85434,0.89744,0.74586,0.68919,0.45927,1.15623,0.00021471,0.00021471,0.00021471
90,2004.5,0.51369,0.40026,1.01096,0.90875,0.87352,0.88868,0.74107,0.68853,0.46883,1.15121,0.000198206,0.000198206,0.000198206
91,2030.26,0.4273,0.31678,0.93367,0.89027,0.87294,0.90048,0.75104,0.68716,0.45206,1.15047,0.000181703,0.000181703,0.000181703
92,2052.72,0.40301,0.30948,0.91169,0.91411,0.87005,0.8939,0.74723,0.67536,0.47015,1.13625,0.0001652,0.0001652,0.0001652
93,2074.72,0.40938,0.30289,0.91335,0.90391,0.88382,0.89459,0.74754,0.68239,0.4686,1.13615,0.000148696,0.000148696,0.000148696
94,2096.86,0.41179,0.30994,0.91605,0.90682,0.87252,0.89176,0.74496,0.68287,0.47925,1.14089,0.000132193,0.000132193,0.000132193
95,2119.17,0.40213,0.2945,0.91651,0.91449,0.8658,0.89124,0.74443,0.67752,0.47593,1.13758,0.00011569,0.00011569,0.00011569
96,2141.28,0.416,0.30535,0.92452,0.91961,0.8543,0.89366,0.74302,0.68318,0.47078,1.14357,9.91865e-05,9.91865e-05,9.91865e-05
97,2163.32,0.39781,0.30041,0.91713,0.91734,0.86701,0.89591,0.74268,0.68363,0.47905,1.14848,8.26832e-05,8.26832e-05,8.26832e-05
98,2185.72,0.40115,0.29317,0.91324,0.92266,0.85042,0.89538,0.74544,0.6786,0.47317,1.14726,6.61799e-05,6.61799e-05,6.61799e-05
99,2207.76,0.40315,0.29705,0.91682,0.91799,0.8543,0.89366,0.74717,0.67389,0.47038,1.14177,4.96766e-05,4.96766e-05,4.96766e-05
100,2229.83,0.40438,0.29313,0.91559,0.91215,0.85864,0.89611,0.74828,0.6749,0.46694,1.14173,3.31733e-05,3.31733e-05,3.31733e-05
