epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,286.407,0.47405,0.36442,0.97788,0.93102,0.84327,0.89859,0.73828,0.72773,0.45474,1.198,0.00141945,0.00141945,0.00141945
17,304.233,0.47262,0.35037,0.98545,0.92419,0.82688,0.88328,0.73962,0.70873,0.50145,1.19782,0.00140295,0.00140295,0.00140295
18,322.09,0.46099,0.35943,0.98989,0.89242,0.86934,0.88564,0.73803,0.71111,0.48851,1.18576,0.00138644,0.00138644,0.00138644
19,340.011,0.45532,0.34756,0.97227,0.91137,0.85444,0.88627,0.74305,0.70622,0.49961,1.17499,0.00136994,0.00136994,0.00136994
20,358.139,0.45661,0.3478,0.97886,0.90321,0.82929,0.8671,0.72583,0.71989,0.54439,1.17884,0.00135344,0.00135344,0.00135344
21,376.083,0.46796,0.34939,0.97491,0.91824,0.84801,0.88318,0.73667,0.71126,0.51137,1.16875,0.00133693,0.00133693,0.00133693
22,393.984,0.46924,0.34493,0.97754,0.8923,0.83968,0.87949,0.73121,0.70417,0.52372,1.17146,0.00132043,0.00132043,0.00132043
23,411.801,0.4661,0.35347,0.9888,0.87002,0.86291,0.8842,0.73203,0.72958,0.50162,1.20822,0.00130393,0.00130393,0.00130393
24,429.713,0.4569,0.34626,0.97297,0.89803,0.85444,0.9019,0.75068,0.69494,0.44336,1.18149,0.00128742,0.00128742,0.00128742
25,447.544,0.47219,0.3622,0.98705,0.8881,0.85357,0.88517,0.7451,0.69707,0.514,1.16762,0.00127092,0.00127092,0.00127092
26,465.493,0.47399,0.34222,0.9827,0.91809,0.82709,0.89028,0.7462,0.69648,0.46997,1.18588,0.00125442,0.00125442,0.00125442
27,483.291,0.44328,0.33428,0.96668,0.89529,0.85663,0.89804,0.7493,0.69698,0.46587,1.18271,0.00123791,0.00123791,0.00123791
28,501.148,0.45669,0.34872,0.96854,0.89063,0.863,0.8976,0.74169,0.70122,0.47673,1.17084,0.00122141,0.00122141,0.00122141
29,519.046,0.47111,0.34947,0.97795,0.90548,0.86414,0.89857,0.74749,0.6939,0.46603,1.15669,0.00120491,0.00120491,0.00120491
30,536.968,0.46313,0.33678,0.97673,0.88956,0.84829,0.88864,0.73383,0.70442,0.48619,1.18169,0.0011884,0.0011884,0.0011884
31,554.797,0.44034,0.33476,0.96685,0.90899,0.83572,0.8838,0.75129,0.69794,0.48276,1.15523,0.0011719,0.0011719,0.0011719
32,572.602,0.44244,0.34146,0.97463,0.89923,0.85502,0.89456,0.75872,0.68232,0.48715,1.16089,0.0011554,0.0011554,0.0011554
33,590.603,0.43551,0.3219,0.96969,0.87386,0.86073,0.88754,0.73861,0.69203,0.47802,1.15511,0.00113889,0.00113889,0.00113889
34,608.514,0.4422,0.33197,0.96824,0.92793,0.83323,0.89739,0.75817,0.68895,0.46503,1.15528,0.00112239,0.00112239,0.00112239
35,626.41,0.45376,0.33723,0.97186,0.90647,0.86853,0.88519,0.74016,0.70016,0.46002,1.18627,0.00110589,0.00110589,0.00110589
36,644.603,0.43765,0.32182,0.95484,0.84888,0.87344,0.87678,0.73014,0.70883,0.50662,1.1883,0.00108938,0.00108938,0.00108938
37,662.798,0.44127,0.32774,0.9683,0.90346,0.8353,0.87375,0.7342,0.69624,0.51407,1.1758,0.00107288,0.00107288,0.00107288
38,680.939,0.42672,0.32326,0.96437,0.89703,0.85732,0.8931,0.74728,0.70894,0.49316,1.17508,0.00105638,0.00105638,0.00105638
39,699.112,0.43564,0.32889,0.9545,0.9003,0.83228,0.88416,0.74209,0.68482,0.48942,1.1671,0.00103987,0.00103987,0.00103987
40,717.281,0.44347,0.3282,0.96217,0.92834,0.82079,0.86866,0.7309,0.69133,0.49488,1.1653,0.00102337,0.00102337,0.00102337
41,735.595,0.42788,0.32556,0.96552,0.89057,0.8841,0.8973,0.75334,0.69881,0.45693,1.18883,0.00100687,0.00100687,0.00100687
42,753.728,0.43321,0.32048,0.95848,0.90193,0.86668,0.89575,0.74543,0.69952,0.47666,1.16374,0.000990365,0.000990365,0.000990365
43,771.877,0.4252,0.3092,0.95496,0.91219,0.84583,0.89152,0.74721,0.6885,0.48082,1.15759,0.000973861,0.000973861,0.000973861
44,790.241,0.42286,0.3205,0.96068,0.91164,0.85485,0.88807,0.74597,0.68994,0.47376,1.15621,0.000957358,0.000957358,0.000957358
45,808.268,0.42529,0.31646,0.96257,0.9089,0.87623,0.90322,0.75128,0.69266,0.45476,1.16103,0.000940855,0.000940855,0.000940855
46,826.194,0.42647,0.31379,0.95448,0.91016,0.85531,0.89263,0.74961,0.66817,0.45173,1.14342,0.000924352,0.000924352,0.000924352
47,844.005,0.42384,0.31468,0.96463,0.91327,0.87147,0.90382,0.75268,0.68672,0.46339,1.15759,0.000907848,0.000907848,0.000907848
48,861.983,0.42684,0.32071,0.96,0.92774,0.86305,0.89595,0.74908,0.66852,0.44941,1.14062,0.000891345,0.000891345,0.000891345
49,879.843,0.40872,0.30585,0.93929,0.92732,0.85334,0.89427,0.76116,0.66851,0.46085,1.14251,0.000874842,0.000874842,0.000874842
50,897.771,0.41569,0.30035,0.94454,0.92008,0.86496,0.89696,0.76073,0.66863,0.45315,1.16229,0.000858338,0.000858338,0.000858338
51,915.662,0.41213,0.30951,0.96114,0.93451,0.84746,0.8932,0.75697,0.66524,0.45342,1.15895,0.000841835,0.000841835,0.000841835
52,933.646,0.42148,0.31101,0.95368,0.91255,0.83406,0.88056,0.73945,0.68465,0.507,1.1561,0.000825332,0.000825332,0.000825332
53,951.523,0.40989,0.30665,0.95215,0.92548,0.83651,0.90481,0.75578,0.66497,0.44665,1.14461,0.000808828,0.000808828,0.000808828
54,969.376,0.41626,0.30553,0.94971,0.90225,0.87508,0.89948,0.75787,0.66982,0.43912,1.16598,0.000792325,0.000792325,0.000792325
55,987.403,0.40856,0.30712,0.93743,0.91447,0.86931,0.90082,0.76039,0.6728,0.47286,1.16394,0.000775822,0.000775822,0.000775822
56,1005.29,0.39758,0.29923,0.94323,0.92321,0.85048,0.88605,0.74899,0.66886,0.48498,1.14803,0.000759318,0.000759318,0.000759318
57,1023.21,0.3997,0.28997,0.94292,0.91201,0.84843,0.894,0.75131,0.66631,0.46705,1.14802,0.000742815,0.000742815,0.000742815
58,1041.23,0.40371,0.30586,0.93939,0.91362,0.86585,0.89854,0.764,0.66154,0.46151,1.15063,0.000726312,0.000726312,0.000726312
59,1059.3,0.40172,0.29999,0.95042,0.89206,0.87687,0.89793,0.75851,0.6589,0.44388,1.14993,0.000709809,0.000709809,0.000709809
60,1077.16,0.40044,0.29433,0.94725,0.8958,0.86133,0.89752,0.74817,0.66713,0.43786,1.14084,0.000693305,0.000693305,0.000693305
61,1095.09,0.39918,0.29378,0.94821,0.91151,0.85293,0.90074,0.76403,0.67046,0.46996,1.14552,0.000676802,0.000676802,0.000676802
62,1113.08,0.40643,0.30627,0.94681,0.91233,0.87842,0.90047,0.7588,0.66046,0.4299,1.15761,0.000660299,0.000660299,0.000660299
63,1131.04,0.38803,0.2996,0.95195,0.91679,0.86157,0.90601,0.76595,0.66047,0.44595,1.14549,0.000643795,0.000643795,0.000643795
64,1149.01,0.38852,0.29799,0.93252,0.90235,0.85798,0.89372,0.75246,0.65699,0.45555,1.14241,0.000627292,0.000627292,0.000627292
65,1166.92,0.38171,0.29303,0.93556,0.91354,0.8543,0.88671,0.7496,0.66307,0.46819,1.16131,0.000610789,0.000610789,0.000610789
66,1184.89,0.39781,0.30048,0.94507,0.91697,0.84288,0.88642,0.75237,0.66257,0.45916,1.15044,0.000594286,0.000594286,0.000594286
67,1202.92,0.38463,0.2853,0.93561,0.92261,0.86125,0.89511,0.75421,0.66335,0.45757,1.15924,0.000577782,0.000577782,0.000577782
68,1220.79,0.37707,0.28145,0.93219,0.90713,0.87139,0.89845,0.76199,0.6639,0.46226,1.14489,0.000561279,0.000561279,0.000561279
69,1238.82,0.38475,0.28423,0.93127,0.91272,0.86297,0.90214,0.76743,0.65756,0.45635,1.1538,0.000544776,0.000544776,0.000544776
70,1257.27,0.38017,0.2827,0.93106,0.90709,0.86891,0.90761,0.76958,0.66239,0.44824,1.13669,0.000528272,0.000528272,0.000528272
71,1275.37,0.38885,0.28675,0.93934,0.91198,0.87563,0.89559,0.76297,0.6659,0.47007,1.15114,0.000511769,0.000511769,0.000511769
72,1293.45,0.37671,0.27715,0.93357,0.92116,0.85034,0.9023,0.76337,0.66239,0.44618,1.15889,0.000495266,0.000495266,0.000495266
73,1311.37,0.38325,0.27961,0.93442,0.93321,0.86291,0.89974,0.76417,0.66296,0.45298,1.15389,0.000478762,0.000478762,0.000478762
74,1329.41,0.37657,0.27966,0.92787,0.90862,0.87767,0.90171,0.76709,0.65872,0.4468,1.14805,0.000462259,0.000462259,0.000462259
75,1347.28,0.37017,0.27852,0.93608,0.90603,0.87972,0.89381,0.7629,0.66512,0.4577,1.14729,0.000445756,0.000445756,0.000445756
76,1365.18,0.36463,0.27007,0.92416,0.90803,0.87912,0.90096,0.76769,0.65941,0.45502,1.1425,0.000429253,0.000429253,0.000429253
77,1383.2,0.36833,0.27529,0.92813,0.90495,0.8788,0.90164,0.76157,0.66302,0.44919,1.15215,0.000412749,0.000412749,0.000412749
78,1401.16,0.36617,0.27427,0.91978,0.91222,0.87767,0.90359,0.76772,0.66122,0.42942,1.13118,0.000396246,0.000396246,0.000396246
79,1419.06,0.38063,0.27862,0.9294,0.91651,0.86729,0.89894,0.7668,0.66785,0.4343,1.15381,0.000379743,0.000379743,0.000379743
80,1436.92,0.35494,0.2636,0.92395,0.90525,0.88191,0.89917,0.76198,0.66619,0.44003,1.14809,0.000363239,0.000363239,0.000363239
81,1454.86,0.36423,0.26751,0.92712,0.89979,0.88454,0.89644,0.76499,0.66437,0.45838,1.13892,0.000346736,0.000346736,0.000346736
82,1472.73,0.36444,0.27224,0.92618,0.91419,0.89039,0.90164,0.76647,0.66208,0.45754,1.13936,0.000330233,0.000330233,0.000330233
83,1490.61,0.3753,0.26974,0.94198,0.92078,0.87071,0.9067,0.76803,0.66895,0.4619,1.15045,0.000313729,0.000313729,0.000313729
84,1508.49,0.35806,0.26586,0.92849,0.91739,0.88834,0.90106,0.76447,0.66456,0.45203,1.15004,0.000297226,0.000297226,0.000297226
85,1526.47,0.36331,0.26922,0.93275,0.92159,0.87344,0.89685,0.76162,0.67187,0.45901,1.15222,0.000280723,0.000280723,0.000280723
86,1544.35,0.35791,0.26071,0.92757,0.91744,0.87563,0.89471,0.75999,0.66754,0.45476,1.15037,0.00026422,0.00026422,0.00026422
87,1562.33,0.35403,0.26361,0.92828,0.91276,0.8841,0.90173,0.76736,0.66637,0.44511,1.14901,0.000247716,0.000247716,0.000247716
88,1580.32,0.35037,0.25414,0.91945,0.93079,0.87563,0.9016,0.76678,0.66127,0.43172,1.1547,0.000231213,0.000231213,0.000231213
89,1598.28,0.34486,0.25553,0.92132,0.91234,0.88834,0.90698,0.7744,0.66157,0.44149,1.15149,0.00021471,0.00021471,0.00021471
90,1616.21,0.34857,0.25643,0.9164,0.91722,0.88386,0.90456,0.76636,0.6586,0.43302,1.15334,0.000198206,0.000198206,0.000198206
91,1637.92,0.28602,0.20259,0.84776,0.9159,0.87563,0.90056,0.76241,0.65857,0.42911,1.15311,0.000181703,0.000181703,0.000181703
92,1655.88,0.26926,0.19466,0.83362,0.93172,0.8752,0.90491,0.7679,0.65769,0.4304,1.15212,0.0001652,0.0001652,0.0001652
93,1673.73,0.26862,0.19227,0.8329,0.93807,0.86916,0.90288,0.76213,0.65609,0.42624,1.14745,0.000148696,0.000148696,0.000148696
94,1691.52,0.27396,0.19498,0.84463,0.92353,0.87037,0.90293,0.76246,0.65504,0.42177,1.14497,0.000132193,0.000132193,0.000132193
95,1709.42,0.27187,0.19497,0.84009,0.92438,0.86983,0.90035,0.76219,0.65074,0.42693,1.14376,0.00011569,0.00011569,0.00011569
96,1727.33,0.2804,0.20242,0.84681,0.91336,0.87637,0.90016,0.76205,0.65337,0.42872,1.1495,9.91865e-05,9.91865e-05,9.91865e-05
97,1745.2,0.26646,0.19213,0.84017,0.90625,0.88615,0.90367,0.76548,0.65371,0.43386,1.15331,8.26832e-05,8.26832e-05,8.26832e-05
98,1763.03,0.27029,0.19536,0.83772,0.91503,0.87767,0.90482,0.76709,0.65502,0.43139,1.15375,6.61799e-05,6.61799e-05,6.61799e-05
99,1781.07,0.26766,0.19208,0.84136,0.92022,0.87316,0.90298,0.76523,0.65521,0.43337,1.15501,4.96766e-05,4.96766e-05,4.96766e-05
100,1798.95,0.27123,0.18766,0.84187,0.90936,0.88107,0.90431,0.76515,0.6533,0.43113,1.15258,3.31733e-05,3.31733e-05,3.31733e-05
