epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,286.381,0.50074,0.38636,1.00233,0.89204,0.82985,0.86291,0.71398,0.69884,0.53011,1.13801,0.00156798,0.00156798,0.00156798
14,307.89,0.53247,0.40399,1.00235,0.91821,0.85306,0.8967,0.74514,0.69859,0.48703,1.14474,0.00155973,0.00155973,0.00155973
15,329.492,0.50159,0.39185,1.00447,0.88489,0.83743,0.87266,0.72269,0.69414,0.5164,1.14446,0.00155148,0.00155148,0.00155148
16,351.204,0.50173,0.39184,0.99931,0.89096,0.85448,0.86917,0.72212,0.71194,0.54523,1.15455,0.00154323,0.00154323,0.00154323
17,372.903,0.51288,0.3899,1.00845,0.89995,0.84815,0.87799,0.72457,0.72265,0.52427,1.15599,0.00153497,0.00153497,0.00153497
18,394.49,0.51164,0.38781,1.01314,0.90535,0.88443,0.89162,0.74177,0.68647,0.47575,1.1417,0.00152672,0.00152672,0.00152672
19,416.343,0.51379,0.38309,1.00124,0.88994,0.85775,0.88118,0.73381,0.6998,0.48676,1.16277,0.00151847,0.00151847,0.00151847
20,438.117,0.49851,0.39528,1.00325,0.89315,0.81925,0.84879,0.70215,0.67706,0.53438,1.13235,0.00151022,0.00151022,0.00151022
21,459.695,0.48939,0.386,0.99305,0.87168,0.8615,0.87006,0.72113,0.70322,0.51143,1.15881,0.00150197,0.00150197,0.00150197
22,481.557,0.50817,0.4003,0.99598,0.90581,0.82708,0.88836,0.73489,0.71031,0.53113,1.15653,0.00149372,0.00149372,0.00149372
23,503.145,0.49537,0.38494,0.99569,0.85716,0.86524,0.88403,0.72652,0.71126,0.48342,1.15385,0.00148546,0.00148546,0.00148546
24,524.8,0.49564,0.38958,0.99436,0.93522,0.8651,0.88619,0.73022,0.70135,0.47919,1.1575,0.00147721,0.00147721,0.00147721
25,546.827,0.48491,0.39965,0.99837,0.92233,0.82519,0.88638,0.73592,0.68174,0.51132,1.14325,0.00146896,0.00146896,0.00146896
26,568.626,0.48922,0.38548,0.9919,0.89238,0.80549,0.8523,0.71077,0.69476,0.52206,1.15105,0.00146071,0.00146071,0.00146071
27,590.945,0.49105,0.38277,0.98331,0.91776,0.85771,0.89028,0.73771,0.69644,0.48996,1.15731,0.00145246,0.00145246,0.00145246
28,615.185,0.48708,0.39541,1.00476,0.88673,0.83544,0.8841,0.71948,0.71091,0.52961,1.15317,0.00144421,0.00144421,0.00144421
29,637.559,0.49721,0.38562,1.00463,0.89614,0.82532,0.87886,0.72246,0.70823,0.51938,1.15671,0.00143595,0.00143595,0.00143595
30,659.812,0.47854,0.37165,0.98578,0.89754,0.79855,0.87756,0.72142,0.70639,0.52933,1.16078,0.0014277,0.0014277,0.0014277
31,682.546,0.49054,0.3788,0.99974,0.92631,0.824,0.88574,0.7384,0.68846,0.50823,1.14487,0.00141945,0.00141945,0.00141945
32,704.838,0.48753,0.36725,0.99678,0.9112,0.85238,0.8858,0.74259,0.69641,0.51184,1.1371,0.0014112,0.0014112,0.0014112
33,727.096,0.50293,0.3811,0.99671,0.88371,0.82977,0.86668,0.71009,0.70729,0.53018,1.15783,0.00140295,0.00140295,0.00140295
34,749.714,0.486,0.37337,0.99245,0.9413,0.75436,0.86744,0.72303,0.68101,0.55261,1.1293,0.0013947,0.0013947,0.0013947
35,771.336,0.50166,0.38492,0.99248,0.90028,0.86421,0.88017,0.72596,0.70163,0.5086,1.15163,0.00138644,0.00138644,0.00138644
36,793.017,0.49654,0.37656,1.00024,0.89412,0.83746,0.8693,0.72385,0.7078,0.52263,1.14093,0.00137819,0.00137819,0.00137819
37,814.891,0.49975,0.38555,1.0008,0.83902,0.8674,0.859,0.70616,0.68846,0.53572,1.13436,0.00136994,0.00136994,0.00136994
38,836.583,0.51198,0.38484,1.00348,0.8756,0.85306,0.87304,0.72261,0.70365,0.50766,1.15706,0.00136169,0.00136169,0.00136169
39,858.302,0.4852,0.3748,0.99294,0.92044,0.843,0.89573,0.74312,0.69502,0.4737,1.1608,0.00135344,0.00135344,0.00135344
40,880.665,0.47441,0.3727,0.98685,0.92698,0.82766,0.90079,0.74571,0.67805,0.47765,1.13724,0.00134519,0.00134519,0.00134519
41,902.746,0.49517,0.38501,1.00225,0.91213,0.8651,0.88727,0.73721,0.69888,0.50872,1.16194,0.00133693,0.00133693,0.00133693
42,924.839,0.47345,0.37142,0.98,0.88053,0.87198,0.87421,0.7301,0.681,0.51209,1.13509,0.00132868,0.00132868,0.00132868
43,946.755,0.47591,0.35866,0.98674,0.88277,0.82729,0.85771,0.71217,0.68729,0.51364,1.13457,0.00132043,0.00132043,0.00132043
44,968.452,0.47611,0.36466,0.99273,0.91875,0.87941,0.90459,0.7397,0.71154,0.48139,1.15402,0.00131218,0.00131218,0.00131218
45,990.131,0.48132,0.36885,0.9768,0.88254,0.89379,0.90582,0.74695,0.69025,0.4941,1.14833,0.00130393,0.00130393,0.00130393
46,1012.1,0.47564,0.3639,0.98004,0.91316,0.86059,0.88567,0.73461,0.69883,0.48737,1.15779,0.00129568,0.00129568,0.00129568
47,1033.81,0.49192,0.37358,1.0018,0.9341,0.84228,0.88158,0.73503,0.68114,0.48789,1.13812,0.00128742,0.00128742,0.00128742
48,1055.49,0.49179,0.37809,0.99785,0.89578,0.84447,0.88307,0.72737,0.70168,0.53438,1.14241,0.00127917,0.00127917,0.00127917
49,1077.5,0.47228,0.35356,0.97139,0.88697,0.87563,0.88539,0.73049,0.69521,0.50511,1.17096,0.00127092,0.00127092,0.00127092
50,1099.14,0.47454,0.36469,0.98624,0.90204,0.87972,0.88248,0.73949,0.68216,0.49521,1.14529,0.00126267,0.00126267,0.00126267
51,1120.83,0.47662,0.36517,0.99733,0.88879,0.84666,0.88942,0.73695,0.70051,0.49358,1.17063,0.00125442,0.00125442,0.00125442
52,1142.84,0.47284,0.36518,0.98466,0.90785,0.84817,0.88892,0.746,0.69584,0.46456,1.15848,0.00124617,0.00124617,0.00124617
53,1164.55,0.46128,0.36084,0.97488,0.91982,0.85458,0.8912,0.74464,0.6889,0.47446,1.15368,0.00123791,0.00123791,0.00123791
54,1186.27,0.46702,0.35995,0.97261,0.90551,0.85591,0.87333,0.72512,0.68307,0.5022,1.13727,0.00122966,0.00122966,0.00122966
55,1208.24,0.46376,0.34312,0.97923,0.86925,0.89053,0.87605,0.7315,0.67079,0.48761,1.13,0.00122141,0.00122141,0.00122141
56,1229.96,0.46085,0.35975,0.98102,0.85268,0.89802,0.89461,0.73198,0.6908,0.48601,1.15613,0.00121316,0.00121316,0.00121316
57,1251.6,0.46476,0.35294,0.97199,0.92301,0.86277,0.88857,0.73033,0.68946,0.48222,1.14445,0.00120491,0.00120491,0.00120491
58,1273.57,0.46658,0.36128,0.98614,0.8993,0.8461,0.88993,0.73884,0.67975,0.47326,1.15423,0.00119666,0.00119666,0.00119666
59,1295.31,0.46641,0.35243,0.98205,0.91404,0.85895,0.88782,0.73581,0.68308,0.48037,1.14171,0.0011884,0.0011884,0.0011884
60,1316.99,0.46243,0.35731,0.97636,0.89798,0.87634,0.89007,0.73754,0.69412,0.47426,1.15186,0.00118015,0.00118015,0.00118015
61,1338.94,0.46615,0.34558,0.97937,0.90744,0.8502,0.89347,0.74518,0.68532,0.49148,1.14049,0.0011719,0.0011719,0.0011719
62,1360.69,0.47211,0.36163,0.97589,0.92839,0.87255,0.90342,0.75396,0.67292,0.46198,1.13472,0.00116365,0.00116365,0.00116365
63,1382.54,0.47072,0.35293,0.99166,0.8857,0.89053,0.89256,0.74212,0.67311,0.46333,1.13657,0.0011554,0.0011554,0.0011554
64,1404.51,0.4498,0.34445,0.97096,0.90802,0.87153,0.90821,0.75403,0.68084,0.45371,1.14304,0.00114715,0.00114715,0.00114715
65,1426.21,0.44966,0.33885,0.97011,0.91526,0.86283,0.90047,0.74928,0.67353,0.49093,1.13763,0.00113889,0.00113889,0.00113889
66,1447.84,0.45452,0.34768,0.96797,0.91269,0.83424,0.89103,0.74802,0.68474,0.49225,1.15087,0.00113064,0.00113064,0.00113064
67,1469.79,0.4547,0.35061,0.97118,0.88968,0.84935,0.89149,0.74262,0.67854,0.4702,1.13453,0.00112239,0.00112239,0.00112239
68,1491.63,0.46607,0.34587,0.9806,0.88163,0.87845,0.89037,0.74483,0.67328,0.48399,1.15039,0.00111414,0.00111414,0.00111414
69,1513.31,0.45431,0.35672,0.97454,0.90504,0.85497,0.89325,0.74181,0.67553,0.47028,1.1479,0.00110589,0.00110589,0.00110589
70,1535.18,0.45376,0.33589,0.97849,0.90582,0.86073,0.89047,0.74293,0.68416,0.47074,1.16187,0.00109764,0.00109764,0.00109764
71,1556.96,0.46749,0.34337,0.98588,0.88518,0.87881,0.895,0.749,0.6775,0.47047,1.15657,0.00108938,0.00108938,0.00108938
72,1578.72,0.45482,0.3396,0.97487,0.8913,0.85635,0.8971,0.74782,0.66231,0.4878,1.1344,0.00108113,0.00108113,0.00108113
73,1600.63,0.45289,0.34912,0.97719,0.88231,0.87245,0.89621,0.75343,0.66445,0.46474,1.1384,0.00107288,0.00107288,0.00107288
74,1622.44,0.44343,0.34656,0.97958,0.9309,0.85572,0.89972,0.74679,0.68219,0.47934,1.13732,0.00106463,0.00106463,0.00106463
75,1644.12,0.45804,0.34557,0.97713,0.90759,0.82915,0.88789,0.74382,0.6708,0.49905,1.13699,0.00105638,0.00105638,0.00105638
76,1666.04,0.44438,0.3359,0.96955,0.91238,0.85693,0.9033,0.75217,0.67682,0.45271,1.15269,0.00104813,0.00104813,0.00104813
77,1687.82,0.45568,0.34763,0.97397,0.91366,0.85315,0.88954,0.74187,0.67708,0.47735,1.13204,0.00103987,0.00103987,0.00103987
78,1709.57,0.44204,0.33873,0.9615,0.91393,0.84652,0.89709,0.75147,0.6806,0.48222,1.12705,0.00103162,0.00103162,0.00103162
79,1731.44,0.44904,0.3382,0.9758,0.90615,0.86329,0.90116,0.7596,0.67721,0.47215,1.13545,0.00102337,0.00102337,0.00102337
80,1753.43,0.44524,0.34571,0.97277,0.91779,0.87206,0.89709,0.7424,0.67137,0.48228,1.1289,0.00101512,0.00101512,0.00101512
81,1775.27,0.44613,0.34155,0.97396,0.92281,0.85458,0.89591,0.75328,0.66292,0.47395,1.13805,0.00100687,0.00100687,0.00100687
82,1797.02,0.44598,0.34048,0.97154,0.93296,0.85988,0.90534,0.75071,0.68228,0.47034,1.1462,0.000998616,0.000998616,0.000998616
83,1818.79,0.45136,0.34798,0.97617,0.86371,0.89021,0.89548,0.74489,0.68581,0.47739,1.15046,0.000990365,0.000990365,0.000990365
84,1840.37,0.44815,0.33529,0.974,0.90849,0.86695,0.89592,0.74382,0.67624,0.47472,1.14021,0.000982113,0.000982113,0.000982113
85,1896.08,0.44007,0.33237,0.98053,0.93354,0.863,0.89507,0.7535,0.67827,0.46594,1.14772,0.000973861,0.000973861,0.000973861
86,1917.73,0.44253,0.32884,0.96176,0.92656,0.84801,0.88536,0.74451,0.67318,0.49191,1.13924,0.00096561,0.00096561,0.00096561
87,1939.5,0.44541,0.33756,0.97411,0.90703,0.86486,0.89613,0.74788,0.6781,0.46526,1.14363,0.000957358,0.000957358,0.000957358
88,1961.41,0.44291,0.32121,0.96221,0.92978,0.86136,0.89891,0.75252,0.66657,0.45528,1.13387,0.000949106,0.000949106,0.000949106
89,1983.09,0.44401,0.32955,0.9822,0.9074,0.86385,0.88887,0.7394,0.68289,0.48758,1.14728,0.000940855,0.000940855,0.000940855
90,2004.68,0.44055,0.33517,0.95501,0.86319,0.88798,0.89534,0.74696,0.685,0.477,1.14445,0.000932603,0.000932603,0.000932603
91,2026.66,0.44567,0.32445,0.96591,0.91887,0.85239,0.90262,0.76041,0.66822,0.45536,1.13012,0.000924352,0.000924352,0.000924352
92,2048.37,0.45094,0.34276,0.97113,0.91464,0.85225,0.88654,0.74238,0.68432,0.49585,1.14156,0.0009161,0.0009161,0.0009161
93,2069.97,0.44657,0.3383,0.96438,0.92437,0.8558,0.90246,0.75077,0.66701,0.45882,1.1455,0.000907848,0.000907848,0.000907848
94,2091.9,0.45008,0.34715,0.97336,0.91076,0.87457,0.89689,0.75041,0.67907,0.46275,1.14177,0.000899597,0.000899597,0.000899597
95,2113.54,0.43248,0.33547,0.96021,0.8868,0.87958,0.88969,0.75099,0.6692,0.46939,1.12885,0.000891345,0.000891345,0.000891345
96,2135.34,0.43401,0.3297,0.95945,0.89411,0.89773,0.91337,0.77012,0.65621,0.43716,1.11338,0.000883093,0.000883093,0.000883093
97,2157.38,0.44525,0.33568,0.97858,0.90169,0.8847,0.8952,0.75213,0.67108,0.45882,1.13369,0.000874842,0.000874842,0.000874842
98,2179.04,0.43488,0.32231,0.95873,0.91165,0.88612,0.90661,0.75946,0.66925,0.45646,1.14572,0.00086659,0.00086659,0.00086659
99,2200.86,0.44376,0.33463,0.96302,0.93492,0.85677,0.89856,0.75695,0.67443,0.45732,1.15643,0.000858338,0.000858338,0.000858338
100,2222.94,0.42492,0.31388,0.95877,0.87852,0.8722,0.89499,0.74959,0.66812,0.47927,1.1308,0.000850087,0.000850087,0.000850087
101,2244.68,0.43434,0.32605,0.95983,0.87889,0.88945,0.89689,0.75508,0.66924,0.46603,1.12271,0.000841835,0.000841835,0.000841835
102,2266.31,0.42279,0.32336,0.95751,0.88371,0.89015,0.90327,0.7572,0.66899,0.45858,1.13302,0.000833583,0.000833583,0.000833583
103,2288.25,0.4343,0.33043,0.96789,0.90288,0.89007,0.90627,0.75852,0.65887,0.44417,1.13097,0.000825332,0.000825332,0.000825332
104,2309.97,0.43994,0.33545,0.96027,0.91701,0.85968,0.88745,0.74926,0.66617,0.47167,1.13696,0.00081708,0.00081708,0.00081708
105,2331.68,0.43932,0.32753,0.97222,0.90729,0.86501,0.89846,0.75687,0.66442,0.48032,1.12098,0.000808828,0.000808828,0.000808828
106,2353.64,0.42634,0.3197,0.96237,0.92359,0.86555,0.89328,0.74783,0.6705,0.46948,1.13611,0.000800577,0.000800577,0.000800577
107,2375.65,0.42615,0.32584,0.97024,0.92062,0.86275,0.89639,0.74957,0.67165,0.4905,1.14871,0.000792325,0.000792325,0.000792325
108,2397.34,0.41819,0.3173,0.9599,0.86609,0.89233,0.89112,0.74684,0.67125,0.49667,1.13433,0.000784073,0.000784073,0.000784073
109,2419.44,0.44467,0.3268,0.9599,0.9168,0.87441,0.90076,0.75471,0.65855,0.4603,1.12571,0.000775822,0.000775822,0.000775822
110,2441.19,0.42034,0.31836,0.95314,0.93115,0.84237,0.89043,0.74552,0.65452,0.45415,1.12139,0.00076757,0.00076757,0.00076757
111,2462.8,0.41332,0.30819,0.94617,0.9382,0.85605,0.90449,0.7562,0.66529,0.4668,1.14236,0.000759318,0.000759318,0.000759318
112,2484.83,0.41835,0.32549,0.95723,0.9032,0.87206,0.89856,0.7557,0.66325,0.46866,1.13626,0.000751067,0.000751067,0.000751067
113,2506.57,0.43545,0.33478,0.96718,0.90034,0.86435,0.8975,0.75543,0.66194,0.48792,1.12315,0.000742815,0.000742815,0.000742815
114,2528.3,0.42246,0.32051,0.97101,0.92798,0.83836,0.89164,0.75291,0.6616,0.49974,1.12367,0.000734564,0.000734564,0.000734564
115,2550.39,0.41114,0.31466,0.94608,0.91613,0.85034,0.89969,0.75151,0.66676,0.48197,1.1211,0.000726312,0.000726312,0.000726312
116,2572.12,0.40866,0.31723,0.95372,0.87768,0.87769,0.88678,0.75031,0.65926,0.47463,1.12493,0.00071806,0.00071806,0.00071806
117,2593.77,0.42149,0.3206,0.94518,0.91748,0.8663,0.89476,0.74665,0.66829,0.47517,1.13326,0.000709809,0.000709809,0.000709809
118,2615.87,0.41402,0.30931,0.9471,0.90687,0.87685,0.88886,0.74578,0.66113,0.46613,1.13818,0.000701557,0.000701557,0.000701557
119,2637.57,0.40436,0.31184,0.95912,0.94136,0.85032,0.89951,0.75244,0.66466,0.45539,1.13251,0.000693305,0.000693305,0.000693305
120,2659.2,0.40509,0.30446,0.94508,0.91277,0.86718,0.8945,0.75188,0.6568,0.48283,1.12442,0.000685054,0.000685054,0.000685054
121,2681.16,0.41112,0.31224,0.95182,0.89896,0.87125,0.89559,0.74949,0.66874,0.46071,1.13672,0.000676802,0.000676802,0.000676802
122,2702.77,0.42694,0.32095,0.9534,0.897,0.8651,0.90297,0.75678,0.66371,0.44351,1.12925,0.00066855,0.00066855,0.00066855
123,2724.5,0.41889,0.3192,0.96567,0.94222,0.842,0.90316,0.75312,0.67857,0.44448,1.13857,0.000660299,0.000660299,0.000660299
124,2746.44,0.41397,0.31255,0.95633,0.93599,0.84815,0.90539,0.75433,0.66475,0.44986,1.12401,0.000652047,0.000652047,0.000652047
125,2768.18,0.39632,0.3053,0.95014,0.90244,0.8742,0.89979,0.75775,0.66339,0.4372,1.13322,0.000643795,0.000643795,0.000643795
126,2789.88,0.40482,0.3035,0.94842,0.91013,0.8692,0.89035,0.74658,0.66238,0.4635,1.12245,0.000635544,0.000635544,0.000635544
127,2812.01,0.41061,0.30334,0.95549,0.91994,0.87493,0.8932,0.75121,0.66583,0.46168,1.13211,0.000627292,0.000627292,0.000627292
128,2834.22,0.40218,0.30235,0.94798,0.91497,0.87663,0.90733,0.76336,0.6626,0.44167,1.13647,0.00061904,0.00061904,0.00061904
129,2855.98,0.40979,0.31149,0.94917,0.91278,0.88087,0.9096,0.76133,0.65694,0.44352,1.11857,0.000610789,0.000610789,0.000610789
130,2877.85,0.39694,0.30336,0.94726,0.89802,0.88661,0.90037,0.75107,0.6711,0.46899,1.13457,0.000602537,0.000602537,0.000602537
131,2899.52,0.39751,0.3038,0.93976,0.91576,0.87549,0.90681,0.76052,0.6761,0.46816,1.1438,0.000594286,0.000594286,0.000594286
132,2921.12,0.38821,0.29484,0.93956,0.90789,0.8734,0.89461,0.75123,0.66329,0.46949,1.13878,0.000586034,0.000586034,0.000586034
133,2943.01,0.38745,0.30069,0.93611,0.92757,0.86866,0.91024,0.76088,0.6553,0.4494,1.13361,0.000577782,0.000577782,0.000577782
134,2964.82,0.40812,0.31024,0.94995,0.92782,0.87587,0.89918,0.75549,0.64755,0.44813,1.11568,0.000569531,0.000569531,0.000569531
135,2986.53,0.39794,0.29244,0.95099,0.89903,0.89025,0.90365,0.76124,0.6599,0.43372,1.13598,0.000561279,0.000561279,0.000561279
136,3008.38,0.39532,0.29843,0.94275,0.93085,0.85649,0.9018,0.76525,0.64757,0.44765,1.12133,0.000553027,0.000553027,0.000553027
137,3030.33,0.39266,0.28641,0.93464,0.92916,0.85055,0.90161,0.75708,0.65871,0.4477,1.13525,0.000544776,0.000544776,0.000544776
138,3052,0.39554,0.29989,0.94258,0.91447,0.87781,0.89672,0.74908,0.66199,0.46634,1.13258,0.000536524,0.000536524,0.000536524
139,3073.85,0.38818,0.30659,0.93221,0.9104,0.8882,0.89525,0.75489,0.65695,0.44396,1.12388,0.000528272,0.000528272,0.000528272
140,3095.72,0.4087,0.30859,0.95628,0.94566,0.85868,0.89526,0.75516,0.65884,0.45425,1.13077,0.000520021,0.000520021,0.000520021
141,3117.42,0.40338,0.30129,0.94871,0.93409,0.87781,0.90284,0.75832,0.66469,0.44528,1.13681,0.000511769,0.000511769,0.000511769
142,3139.36,0.39733,0.29944,0.94501,0.93064,0.87772,0.89897,0.75144,0.67005,0.44427,1.14871,0.000503517,0.000503517,0.000503517
143,3161.52,0.40204,0.29717,0.94885,0.91134,0.88445,0.8945,0.74505,0.66818,0.46847,1.13765,0.000495266,0.000495266,0.000495266
144,3183.25,0.39104,0.29367,0.94137,0.93742,0.86209,0.89822,0.74876,0.65739,0.46426,1.12659,0.000487014,0.000487014,0.000487014
145,3205.15,0.39576,0.2963,0.94243,0.93877,0.85452,0.89722,0.74918,0.66412,0.4564,1.13579,0.000478762,0.000478762,0.000478762
146,3227.03,0.38654,0.29049,0.93636,0.93171,0.86174,0.8915,0.74925,0.66539,0.47559,1.12887,0.000470511,0.000470511,0.000470511
147,3248.82,0.37526,0.28461,0.93372,0.91186,0.86729,0.88855,0.74381,0.65962,0.45772,1.1253,0.000462259,0.000462259,0.000462259
148,3270.7,0.38716,0.2837,0.94527,0.90604,0.87892,0.89552,0.75042,0.67254,0.46046,1.13705,0.000454007,0.000454007,0.000454007
149,3292.53,0.38486,0.29044,0.95203,0.92263,0.87158,0.89252,0.75133,0.66672,0.46003,1.1343,0.000445756,0.000445756,0.000445756
150,3314.29,0.37774,0.28655,0.93822,0.93987,0.85649,0.89783,0.753,0.66581,0.44532,1.13992,0.000437504,0.000437504,0.000437504
151,3336.07,0.37134,0.28466,0.9337,0.90843,0.88,0.90112,0.75102,0.66181,0.44679,1.14233,0.000429253,0.000429253,0.000429253
152,3358.06,0.38088,0.28926,0.93694,0.91112,0.86284,0.90168,0.75158,0.66642,0.47105,1.13995,0.000421001,0.000421001,0.000421001
153,3379.81,0.3839,0.29216,0.93123,0.9419,0.84815,0.88965,0.74549,0.66854,0.49738,1.14746,0.000412749,0.000412749,0.000412749
154,3401.52,0.38351,0.27992,0.94131,0.92562,0.85761,0.89379,0.74548,0.66881,0.4709,1.13592,0.000404498,0.000404498,0.000404498
155,3423.45,0.36897,0.28079,0.9247,0.92249,0.86025,0.8887,0.74152,0.66432,0.46854,1.12784,0.000396246,0.000396246,0.000396246
156,3445.15,0.37659,0.29316,0.92826,0.92914,0.875,0.897,0.75101,0.65553,0.45842,1.12712,0.000387994,0.000387994,0.000387994
157,3467.09,0.3746,0.28933,0.93141,0.91834,0.87653,0.89821,0.74991,0.66493,0.45698,1.14012,0.000379743,0.000379743,0.000379743
158,3489.08,0.37529,0.29164,0.92861,0.94467,0.8585,0.90011,0.75093,0.66016,0.45922,1.13372,0.000371491,0.000371491,0.000371491
159,3510.71,0.37406,0.27909,0.93218,0.91697,0.8841,0.89808,0.75656,0.65557,0.44934,1.12235,0.000363239,0.000363239,0.000363239
160,3532.42,0.38307,0.28689,0.93648,0.92565,0.87344,0.90565,0.76291,0.66169,0.47229,1.12412,0.000354988,0.000354988,0.000354988
161,3554.44,0.365,0.27152,0.93348,0.93039,0.87324,0.90459,0.75561,0.6574,0.43843,1.12278,0.000346736,0.000346736,0.000346736
162,3576.24,0.37942,0.28914,0.93988,0.93022,0.86721,0.90943,0.76085,0.65464,0.44552,1.11937,0.000338484,0.000338484,0.000338484
163,3598.1,0.37355,0.27758,0.93403,0.90747,0.87767,0.90404,0.762,0.65289,0.44814,1.12116,0.000330233,0.000330233,0.000330233
164,3620.27,0.37405,0.28344,0.92915,0.91685,0.88457,0.90565,0.75792,0.65482,0.43363,1.12126,0.000321981,0.000321981,0.000321981
165,3642.1,0.37473,0.27979,0.93152,0.90492,0.87706,0.90352,0.75674,0.6493,0.44335,1.11628,0.000313729,0.000313729,0.000313729
166,3663.98,0.37199,0.29548,0.93108,0.89468,0.89074,0.90812,0.75558,0.66019,0.45011,1.12696,0.000305478,0.000305478,0.000305478
167,3686.26,0.37445,0.27711,0.93963,0.94511,0.86679,0.9103,0.76469,0.66116,0.44526,1.12602,0.000297226,0.000297226,0.000297226
168,3708.12,0.3732,0.28883,0.93418,0.94763,0.85161,0.90872,0.76388,0.6526,0.4382,1.1268,0.000288974,0.000288974,0.000288974
169,3729.9,0.37892,0.27903,0.93898,0.91629,0.86334,0.89771,0.75732,0.65452,0.44758,1.12779,0.000280723,0.000280723,0.000280723
170,3751.91,0.37174,0.27852,0.933,0.9472,0.86389,0.90351,0.76139,0.65154,0.44292,1.12598,0.000272471,0.000272471,0.000272471
171,3773.59,0.37656,0.27709,0.94298,0.93005,0.86277,0.90559,0.76366,0.64753,0.43363,1.12437,0.00026422,0.00026422,0.00026422
172,3795.27,0.37762,0.31144,0.93608,0.9292,0.86348,0.90195,0.76069,0.65325,0.44854,1.12651,0.000255968,0.000255968,0.000255968
173,3817.23,0.37084,0.27673,0.93323,0.9247,0.87726,0.90006,0.75825,0.65283,0.44673,1.12234,0.000247716,0.000247716,0.000247716
174,3838.99,0.36341,0.27842,0.93778,0.94456,0.86715,0.9037,0.76486,0.64939,0.44059,1.11851,0.000239465,0.000239465,0.000239465
175,3860.75,0.36477,0.26889,0.93949,0.92994,0.86549,0.90538,0.76195,0.65351,0.44433,1.11714,0.000231213,0.000231213,0.000231213
176,3882.72,0.36822,0.28269,0.92654,0.91024,0.88191,0.90151,0.75827,0.65148,0.45022,1.12254,0.000222961,0.000222961,0.000222961
177,3904.32,0.37714,0.27711,0.93924,0.92567,0.87797,0.90426,0.76416,0.6517,0.45325,1.12139,0.00021471,0.00021471,0.00021471
178,3926.01,0.38265,0.28631,0.94674,0.90902,0.88354,0.89185,0.7578,0.64797,0.45857,1.11981,0.000206458,0.000206458,0.000206458
179,3947.98,0.3753,0.28166,0.93732,0.91051,0.88575,0.89543,0.75373,0.65315,0.45772,1.12059,0.000198206,0.000198206,0.000198206
180,3969.73,0.36424,0.2759,0.93028,0.92903,0.88118,0.89904,0.75817,0.6541,0.44882,1.12541,0.000189955,0.000189955,0.000189955
181,3991.37,0.36549,0.2735,0.9394,0.93181,0.87576,0.90528,0.76377,0.65164,0.44436,1.12355,0.000181703,0.000181703,0.000181703
182,4013.35,0.35331,0.26716,0.91764,0.91434,0.89039,0.90033,0.76145,0.65466,0.45201,1.12903,0.000173451,0.000173451,0.000173451
183,4035.07,0.36505,0.27802,0.93092,0.91369,0.87767,0.89891,0.76179,0.65291,0.45653,1.1266,0.0001652,0.0001652,0.0001652
184,4056.79,0.3685,0.27603,0.93868,0.92553,0.8848,0.90166,0.76303,0.65847,0.45609,1.12985,0.000156948,0.000156948,0.000156948
