epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,1111.96,0.90752,0.84419,1.33899,0.90034,0.78864,0.84598,0.66644,0.82556,0.6798,1.26952,0.000841835,0.000841835,0.000841835
52,1133.73,0.91942,0.83333,1.32665,0.84565,0.83968,0.8477,0.67816,0.81809,0.68286,1.27353,0.000825332,0.000825332,0.000825332
53,1155.41,0.90652,0.82737,1.33078,0.89525,0.79348,0.86308,0.67944,0.83324,0.67027,1.28297,0.000808828,0.000808828,0.000808828
54,1177.1,0.87878,0.81365,1.29745,0.86637,0.80039,0.85362,0.67048,0.8199,0.67884,1.278,0.000792325,0.000792325,0.000792325
55,1199.27,0.86759,0.78362,1.29845,0.89806,0.80606,0.85775,0.68136,0.8157,0.65645,1.26828,0.000775822,0.000775822,0.000775822
56,1220.95,0.86628,0.81922,1.29809,0.83453,0.81649,0.84149,0.67024,0.8138,0.68911,1.27747,0.000759318,0.000759318,0.000759318
57,1242.5,0.86755,0.77735,1.2845,0.87739,0.78765,0.85364,0.68723,0.81262,0.6547,1.25505,0.000742815,0.000742815,0.000742815
58,1264.24,0.84426,0.77276,1.29374,0.86865,0.80941,0.86414,0.69027,0.80036,0.62904,1.26612,0.000726312,0.000726312,0.000726312
59,1285.95,0.86264,0.7966,1.28307,0.89427,0.81196,0.86838,0.69375,0.79099,0.67403,1.24508,0.000709809,0.000709809,0.000709809
60,1307.51,0.84197,0.77695,1.2684,0.87068,0.82738,0.84719,0.67814,0.81927,0.64889,1.26741,0.000693305,0.000693305,0.000693305
61,1329.26,0.83389,0.72606,1.26296,0.86956,0.82551,0.85915,0.68783,0.78538,0.62534,1.24582,0.000676802,0.000676802,0.000676802
62,1350.81,0.84134,0.75398,1.25053,0.87613,0.79539,0.86146,0.68351,0.79887,0.64241,1.25672,0.000660299,0.000660299,0.000660299
63,1372.36,0.83642,0.72805,1.26408,0.86593,0.82647,0.85517,0.68944,0.8112,0.61557,1.24825,0.000643795,0.000643795,0.000643795
64,1394.11,0.81103,0.71962,1.25397,0.85375,0.84713,0.86703,0.69824,0.78312,0.60689,1.239,0.000627292,0.000627292,0.000627292
65,1415.79,0.80968,0.70354,1.23131,0.89216,0.82096,0.8647,0.69659,0.79099,0.63994,1.25215,0.000610789,0.000610789,0.000610789
66,1437.3,0.81041,0.70952,1.2388,0.81389,0.85663,0.85681,0.67942,0.81048,0.63233,1.25108,0.000594286,0.000594286,0.000594286
67,1458.99,0.79538,0.70588,1.24442,0.91303,0.78966,0.86167,0.69296,0.77385,0.63446,1.23711,0.000577782,0.000577782,0.000577782
68,1480.62,0.81465,0.71456,1.24113,0.87654,0.82506,0.8601,0.69104,0.77189,0.63718,1.23103,0.000561279,0.000561279,0.000561279
69,1502.12,0.78047,0.72289,1.21582,0.89091,0.79803,0.86497,0.69595,0.76146,0.6037,1.21682,0.000544776,0.000544776,0.000544776
70,1523.88,0.7872,0.69233,1.24173,0.89663,0.80949,0.85921,0.69233,0.77726,0.60694,1.23877,0.000528272,0.000528272,0.000528272
71,1545.49,0.77173,0.68563,1.22536,0.89541,0.81236,0.86584,0.70386,0.74936,0.58542,1.22838,0.000511769,0.000511769,0.000511769
72,1567.09,0.79222,0.70447,1.22872,0.87247,0.81425,0.87324,0.7047,0.76477,0.59949,1.24064,0.000495266,0.000495266,0.000495266
73,1588.75,0.77076,0.68081,1.21903,0.85869,0.82921,0.87744,0.71105,0.77615,0.58945,1.24504,0.000478762,0.000478762,0.000478762
74,1610.55,0.76497,0.67445,1.22266,0.87255,0.82914,0.8724,0.69658,0.77053,0.56227,1.23637,0.000462259,0.000462259,0.000462259
75,1631.97,0.77844,0.67961,1.21199,0.86143,0.83982,0.87759,0.70984,0.75719,0.58448,1.21007,0.000445756,0.000445756,0.000445756
76,1653.5,0.75332,0.65426,1.20745,0.88951,0.80372,0.86543,0.70529,0.75224,0.57441,1.21201,0.000429253,0.000429253,0.000429253
77,1675.24,0.74763,0.65967,1.19796,0.88498,0.83325,0.87299,0.70773,0.77522,0.5778,1.22172,0.000412749,0.000412749,0.000412749
78,1696.64,0.74085,0.63644,1.18169,0.8882,0.80373,0.85343,0.69025,0.74927,0.60781,1.20563,0.000396246,0.000396246,0.000396246
79,1718.2,0.73307,0.64092,1.18611,0.89968,0.81988,0.86726,0.69112,0.77163,0.5893,1.22095,0.000379743,0.000379743,0.000379743
80,1740,0.73462,0.64856,1.19704,0.89415,0.8117,0.87055,0.69888,0.76142,0.5926,1.19804,0.000363239,0.000363239,0.000363239
81,1761.53,0.73125,0.64752,1.18444,0.89027,0.84761,0.87215,0.7091,0.75226,0.57619,1.22348,0.000346736,0.000346736,0.000346736
82,1783.05,0.72597,0.628,1.18651,0.88531,0.8388,0.86895,0.70886,0.74388,0.57104,1.21855,0.000330233,0.000330233,0.000330233
83,1804.65,0.72363,0.61956,1.17865,0.91481,0.82303,0.87328,0.70555,0.75129,0.55714,1.22173,0.000313729,0.000313729,0.000313729
84,1826.2,0.7193,0.60739,1.1719,0.88969,0.83339,0.86929,0.70935,0.72957,0.5658,1.20725,0.000297226,0.000297226,0.000297226
85,1847.79,0.71987,0.62694,1.18858,0.91514,0.82724,0.87472,0.71352,0.73635,0.56337,1.20882,0.000280723,0.000280723,0.000280723
86,1869.41,0.71505,0.60299,1.15944,0.87984,0.83963,0.87367,0.71044,0.74899,0.56054,1.21366,0.00026422,0.00026422,0.00026422
87,1890.94,0.70936,0.59385,1.17651,0.9182,0.82054,0.88839,0.72345,0.73313,0.54219,1.20773,0.000247716,0.000247716,0.000247716
88,1912.73,0.71265,0.59297,1.15821,0.89142,0.83137,0.88277,0.7251,0.72074,0.54077,1.20068,0.000231213,0.000231213,0.000231213
89,1934.55,0.6885,0.57589,1.16844,0.89333,0.83056,0.87493,0.70628,0.74342,0.54683,1.21065,0.00021471,0.00021471,0.00021471
90,1956.04,0.70128,0.58401,1.15205,0.87087,0.85649,0.87945,0.7232,0.71844,0.53917,1.1968,0.000198206,0.000198206,0.000198206
91,1981.14,0.59048,0.47042,1.06362,0.88482,0.8387,0.88284,0.71901,0.73038,0.55045,1.2135,0.000181703,0.000181703,0.000181703
92,2002.84,0.5563,0.46811,1.03612,0.8785,0.86291,0.88306,0.72289,0.7296,0.53184,1.20589,0.0001652,0.0001652,0.0001652
93,2024.27,0.55746,0.4502,1.02975,0.88001,0.84596,0.87501,0.71471,0.72041,0.53269,1.20808,0.000148696,0.000148696,0.000148696
94,2045.77,0.56222,0.46497,1.03328,0.85725,0.86333,0.87747,0.71259,0.73466,0.54157,1.20875,0.000132193,0.000132193,0.000132193
95,2067.38,0.55616,0.44442,1.03576,0.87989,0.85367,0.88016,0.71817,0.71596,0.51998,1.19852,0.00011569,0.00011569,0.00011569
96,2088.85,0.56673,0.44996,1.04618,0.87924,0.84829,0.88038,0.72652,0.71579,0.52568,1.19533,9.91865e-05,9.91865e-05,9.91865e-05
97,2110.52,0.54379,0.44152,1.03598,0.87794,0.85596,0.88352,0.72162,0.71385,0.52543,1.19031,8.26832e-05,8.26832e-05,8.26832e-05
98,2132.55,0.54421,0.43802,1.02825,0.87916,0.86046,0.87864,0.72481,0.71251,0.52382,1.19142,6.61799e-05,6.61799e-05,6.61799e-05
99,2154.11,0.55191,0.43795,1.03243,0.88007,0.85825,0.88105,0.72776,0.71073,0.52573,1.19118,4.96766e-05,4.96766e-05,4.96766e-05
100,2175.85,0.54321,0.42326,1.02347,0.88104,0.85787,0.88012,0.72473,0.71522,0.51923,1.19317,3.31733e-05,3.31733e-05,3.31733e-05
