epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,241.206,0.46473,0.35129,0.98279,0.8967,0.88153,0.89314,0.73923,0.68435,0.49877,1.15004,0.00155148,0.00155148,0.00155148
16,256.952,0.47121,0.34691,0.98337,0.91009,0.86391,0.89695,0.73962,0.68581,0.45027,1.1398,0.00154323,0.00154323,0.00154323
17,272.788,0.47081,0.35024,0.97189,0.90781,0.83312,0.88617,0.73518,0.66282,0.47792,1.14112,0.00153497,0.00153497,0.00153497
18,288.654,0.46282,0.35163,0.98091,0.92131,0.83586,0.8889,0.72923,0.68643,0.49361,1.1466,0.00152672,0.00152672,0.00152672
19,304.488,0.47757,0.36141,0.97356,0.89166,0.87089,0.89591,0.73715,0.68726,0.51033,1.15888,0.00151847,0.00151847,0.00151847
20,320.45,0.48385,0.37571,0.99866,0.86519,0.88629,0.90266,0.74149,0.68969,0.46601,1.15356,0.00151022,0.00151022,0.00151022
21,336.241,0.4834,0.35843,0.98432,0.92097,0.85239,0.90509,0.7402,0.68319,0.46222,1.14242,0.00150197,0.00150197,0.00150197
22,352.163,0.46152,0.35576,0.97907,0.89123,0.85861,0.89448,0.73928,0.66562,0.48399,1.13151,0.00149372,0.00149372,0.00149372
23,368.135,0.48173,0.37007,0.99314,0.89142,0.87986,0.90731,0.74508,0.6795,0.45149,1.14984,0.00148546,0.00148546,0.00148546
24,383.895,0.46116,0.34833,0.97414,0.92719,0.82902,0.90538,0.75255,0.67187,0.45937,1.15564,0.00147721,0.00147721,0.00147721
25,399.71,0.46812,0.36324,0.98238,0.88016,0.88601,0.89665,0.73662,0.671,0.47036,1.14316,0.00146896,0.00146896,0.00146896
26,415.639,0.45443,0.3418,0.9688,0.88193,0.86481,0.89572,0.74686,0.66098,0.46301,1.12352,0.00146071,0.00146071,0.00146071
27,431.499,0.46182,0.35452,0.96827,0.91419,0.87139,0.9137,0.73987,0.68989,0.46281,1.16291,0.00145246,0.00145246,0.00145246
28,447.311,0.45924,0.34993,0.97405,0.89449,0.85155,0.89881,0.7517,0.67084,0.47856,1.14042,0.00144421,0.00144421,0.00144421
29,463.114,0.46579,0.34873,0.97256,0.8955,0.86343,0.8783,0.73445,0.67668,0.49161,1.13551,0.00143595,0.00143595,0.00143595
30,479.004,0.46272,0.34311,0.96536,0.88492,0.86256,0.87332,0.73028,0.67819,0.49171,1.1269,0.0014277,0.0014277,0.0014277
31,494.901,0.45808,0.34339,0.97615,0.91164,0.85816,0.87521,0.73209,0.66546,0.49214,1.12927,0.00141945,0.00141945,0.00141945
32,510.722,0.44601,0.34083,0.97941,0.89734,0.88205,0.884,0.73784,0.66272,0.46572,1.12861,0.0014112,0.0014112,0.0014112
33,526.504,0.45813,0.34465,0.97841,0.91684,0.84782,0.87455,0.73527,0.64617,0.46326,1.1159,0.00140295,0.00140295,0.00140295
34,542.43,0.46451,0.35366,0.97937,0.92184,0.87563,0.90669,0.74971,0.66498,0.46103,1.12075,0.0013947,0.0013947,0.0013947
35,558.426,0.45237,0.34762,0.96395,0.89518,0.86934,0.89967,0.7514,0.66019,0.45725,1.14426,0.00138644,0.00138644,0.00138644
36,574.511,0.46057,0.34937,0.97624,0.86997,0.90067,0.90295,0.74439,0.69546,0.48467,1.14831,0.00137819,0.00137819,0.00137819
37,590.478,0.44719,0.32828,0.9749,0.86608,0.87973,0.896,0.74107,0.6846,0.47327,1.1488,0.00136994,0.00136994,0.00136994
38,606.592,0.46008,0.3353,0.96943,0.86221,0.86524,0.86916,0.71443,0.70831,0.52505,1.17562,0.00136169,0.00136169,0.00136169
39,622.617,0.45692,0.33819,0.96048,0.87242,0.85663,0.89665,0.7409,0.66934,0.46184,1.14578,0.00135344,0.00135344,0.00135344
40,638.56,0.44589,0.33675,0.96631,0.86488,0.86496,0.88328,0.73373,0.6733,0.48939,1.14202,0.00134519,0.00134519,0.00134519
41,654.373,0.45721,0.33894,0.97208,0.89555,0.85319,0.89492,0.75152,0.66904,0.4739,1.13826,0.00133693,0.00133693,0.00133693
42,670.306,0.44109,0.33336,0.9511,0.88395,0.85992,0.89212,0.74216,0.66406,0.48241,1.1491,0.00132868,0.00132868,0.00132868
43,686.197,0.44673,0.32437,0.96698,0.88073,0.87874,0.88937,0.73654,0.6728,0.46517,1.14105,0.00132043,0.00132043,0.00132043
44,701.999,0.4558,0.34099,0.9663,0.92801,0.85444,0.89881,0.74517,0.66651,0.47666,1.13217,0.00131218,0.00131218,0.00131218
45,717.855,0.44772,0.33094,0.96955,0.91461,0.8651,0.89987,0.75438,0.66013,0.45802,1.13036,0.00130393,0.00130393,0.00130393
46,733.7,0.4501,0.33832,0.96428,0.89642,0.87157,0.89295,0.74422,0.67024,0.46966,1.13935,0.00129568,0.00129568,0.00129568
47,749.784,0.42816,0.32314,0.96604,0.87741,0.87993,0.88352,0.72803,0.68403,0.49549,1.14931,0.00128742,0.00128742,0.00128742
48,765.595,0.44456,0.33404,0.95065,0.86539,0.91004,0.89771,0.74187,0.67735,0.46292,1.13879,0.00127917,0.00127917,0.00127917
49,781.45,0.44305,0.32377,0.96027,0.8979,0.86729,0.89028,0.74433,0.65861,0.46683,1.13065,0.00127092,0.00127092,0.00127092
50,797.279,0.44004,0.33524,0.95462,0.88438,0.8882,0.90003,0.74804,0.68246,0.45427,1.15567,0.00126267,0.00126267,0.00126267
51,813.237,0.4364,0.32169,0.96145,0.90195,0.8629,0.88891,0.73948,0.67108,0.464,1.13776,0.00125442,0.00125442,0.00125442
52,829.094,0.43941,0.33094,0.96269,0.87661,0.88699,0.896,0.74436,0.65808,0.46858,1.11676,0.00124617,0.00124617,0.00124617
53,844.948,0.44853,0.33417,0.9646,0.9002,0.84843,0.89376,0.74576,0.6681,0.46224,1.13456,0.00123791,0.00123791,0.00123791
54,860.772,0.43084,0.31523,0.95242,0.91572,0.85958,0.9064,0.75138,0.65987,0.46088,1.12549,0.00122966,0.00122966,0.00122966
55,876.82,0.43478,0.32062,0.96069,0.88207,0.8615,0.87174,0.72028,0.68631,0.49375,1.15868,0.00122141,0.00122141,0.00122141
56,892.784,0.42836,0.31416,0.95371,0.9175,0.84329,0.86663,0.72464,0.6629,0.48572,1.12627,0.00121316,0.00121316,0.00121316
57,908.849,0.43768,0.31505,0.95913,0.91825,0.85444,0.8897,0.75012,0.66113,0.46495,1.12429,0.00120491,0.00120491,0.00120491
58,925.025,0.43698,0.31923,0.96174,0.86484,0.8584,0.87664,0.73505,0.65163,0.49106,1.1302,0.00119666,0.00119666,0.00119666
59,941.273,0.43953,0.32164,0.96717,0.90489,0.83173,0.87485,0.73662,0.66335,0.48678,1.14037,0.0011884,0.0011884,0.0011884
60,957.298,0.43284,0.32477,0.95846,0.92427,0.85996,0.89604,0.74982,0.65494,0.46054,1.12449,0.00118015,0.00118015,0.00118015
61,973.134,0.41646,0.30873,0.94908,0.90085,0.871,0.89267,0.74458,0.65812,0.46184,1.12805,0.0011719,0.0011719,0.0011719
62,989.011,0.42819,0.31852,0.9486,0.90975,0.86715,0.89302,0.74209,0.66812,0.48517,1.12607,0.00116365,0.00116365,0.00116365
63,1005.01,0.43761,0.32665,0.96328,0.91933,0.87578,0.89968,0.75088,0.68017,0.47065,1.13952,0.0011554,0.0011554,0.0011554
64,1020.92,0.41622,0.31632,0.94255,0.90085,0.84528,0.87634,0.72598,0.67275,0.49257,1.13663,0.00114715,0.00114715,0.00114715
65,1036.77,0.41937,0.30865,0.94723,0.89664,0.86795,0.89396,0.74689,0.66902,0.47061,1.13108,0.00113889,0.00113889,0.00113889
66,1052.62,0.41914,0.30921,0.952,0.89767,0.87506,0.89209,0.74167,0.67306,0.46807,1.13917,0.00113064,0.00113064,0.00113064
67,1068.51,0.42257,0.31919,0.95008,0.89623,0.87235,0.89453,0.74,0.66457,0.46627,1.14556,0.00112239,0.00112239,0.00112239
68,1084.45,0.41174,0.30714,0.95623,0.90093,0.84624,0.88225,0.73424,0.65713,0.48002,1.13355,0.00111414,0.00111414,0.00111414
69,1100.3,0.42883,0.31332,0.95077,0.90478,0.86598,0.88917,0.74971,0.64231,0.47149,1.11662,0.00110589,0.00110589,0.00110589
70,1116.22,0.43356,0.31591,0.95305,0.88871,0.87986,0.89586,0.74288,0.65281,0.44836,1.13342,0.00109764,0.00109764,0.00109764
71,1132.06,0.41527,0.31095,0.9526,0.88526,0.86934,0.87863,0.73867,0.65326,0.46987,1.13858,0.00108938,0.00108938,0.00108938
72,1148,0.41516,0.31155,0.94255,0.87633,0.86906,0.88266,0.74429,0.64408,0.47002,1.13735,0.00108113,0.00108113,0.00108113
73,1163.79,0.41583,0.30753,0.94411,0.92676,0.82993,0.88472,0.74069,0.65038,0.48948,1.12473,0.00107288,0.00107288,0.00107288
74,1179.65,0.41574,0.30625,0.95071,0.88469,0.8584,0.88239,0.74277,0.6509,0.48408,1.12775,0.00106463,0.00106463,0.00106463
75,1195.52,0.4061,0.30125,0.9501,0.9016,0.84771,0.88619,0.73345,0.67079,0.47856,1.13177,0.00105638,0.00105638,0.00105638
76,1211.48,0.40772,0.30291,0.94173,0.93376,0.8271,0.87503,0.73801,0.64755,0.47925,1.12334,0.00104813,0.00104813,0.00104813
77,1227.41,0.41396,0.30075,0.93886,0.88729,0.86882,0.89714,0.75047,0.65863,0.47062,1.12345,0.00103987,0.00103987,0.00103987
78,1243.26,0.41309,0.29454,0.93504,0.92625,0.85628,0.88901,0.74133,0.65607,0.46582,1.13995,0.00103162,0.00103162,0.00103162
79,1259.13,0.41682,0.31506,0.94908,0.92031,0.87353,0.88046,0.73384,0.64788,0.44305,1.12191,0.00102337,0.00102337,0.00102337
80,1275.09,0.40813,0.29953,0.94814,0.91707,0.87344,0.89642,0.75526,0.65445,0.43667,1.11807,0.00101512,0.00101512,0.00101512
81,1290.93,0.41731,0.30212,0.954,0.92497,0.85677,0.89917,0.74466,0.6587,0.438,1.13042,0.00100687,0.00100687,0.00100687
82,1307.21,0.41721,0.30387,0.94436,0.91347,0.85497,0.89187,0.75152,0.67101,0.469,1.14179,0.000998616,0.000998616,0.000998616
83,1323.5,0.41337,0.30388,0.95105,0.92268,0.82096,0.88565,0.74814,0.65881,0.48436,1.12263,0.000990365,0.000990365,0.000990365
84,1339.75,0.41742,0.31311,0.94819,0.94665,0.83471,0.89144,0.75148,0.66166,0.47529,1.1417,0.000982113,0.000982113,0.000982113
85,1355.59,0.41224,0.31091,0.95061,0.91724,0.8532,0.88081,0.73698,0.66406,0.46447,1.13467,0.000973861,0.000973861,0.000973861
86,1371.62,0.40392,0.30435,0.94452,0.9204,0.87344,0.88848,0.74432,0.65171,0.44531,1.11751,0.00096561,0.00096561,0.00096561
87,1387.47,0.40326,0.29507,0.93778,0.91418,0.84676,0.88667,0.74702,0.64179,0.46836,1.10469,0.000957358,0.000957358,0.000957358
88,1403.87,0.40406,0.30428,0.94755,0.91135,0.88956,0.89389,0.75268,0.6326,0.43819,1.11083,0.000949106,0.000949106,0.000949106
89,1419.98,0.39075,0.29565,0.9439,0.93,0.85158,0.89826,0.75166,0.6588,0.45462,1.13179,0.000940855,0.000940855,0.000940855
90,1435.88,0.41277,0.30593,0.94901,0.90802,0.86073,0.8734,0.73668,0.64519,0.4661,1.11755,0.000932603,0.000932603,0.000932603
91,1451.98,0.40157,0.3036,0.93783,0.9111,0.84957,0.88731,0.75026,0.63265,0.44746,1.10964,0.000924352,0.000924352,0.000924352
92,1468.26,0.41082,0.30161,0.94413,0.88392,0.86934,0.89052,0.74946,0.64696,0.4432,1.13133,0.0009161,0.0009161,0.0009161
93,1484.12,0.40212,0.29302,0.94161,0.84984,0.89555,0.89571,0.75038,0.64613,0.45367,1.11938,0.000907848,0.000907848,0.000907848
94,1500.08,0.40984,0.29974,0.95184,0.93635,0.841,0.88625,0.74958,0.64777,0.45856,1.10158,0.000899597,0.000899597,0.000899597
95,1515.9,0.41049,0.30161,0.93683,0.89949,0.888,0.89357,0.74633,0.6533,0.43478,1.12271,0.000891345,0.000891345,0.000891345
96,1531.78,0.39765,0.29568,0.93232,0.91216,0.84537,0.88252,0.74377,0.649,0.45821,1.11779,0.000883093,0.000883093,0.000883093
97,1547.77,0.40224,0.2909,0.94179,0.89747,0.8465,0.88365,0.74402,0.64552,0.46637,1.12407,0.000874842,0.000874842,0.000874842
98,1564,0.39366,0.28949,0.93196,0.89639,0.84105,0.88147,0.74371,0.64405,0.45448,1.11606,0.00086659,0.00086659,0.00086659
99,1580.27,0.38881,0.28784,0.93564,0.90356,0.86729,0.89107,0.74824,0.63929,0.47111,1.10624,0.000858338,0.000858338,0.000858338
100,1596.15,0.38667,0.28482,0.9343,0.91734,0.84178,0.8872,0.75117,0.64178,0.45556,1.10578,0.000850087,0.000850087,0.000850087
101,1612.09,0.39226,0.27784,0.9324,0.90395,0.87795,0.89243,0.75574,0.64461,0.4544,1.11741,0.000841835,0.000841835,0.000841835
