epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,233.278,0.47761,0.35493,0.97633,0.8916,0.85881,0.88065,0.73873,0.69553,0.49293,1.15883,0.00160099,0.00160099,0.00160099
14,251.179,0.46897,0.35472,0.97821,0.89369,0.83544,0.87565,0.73066,0.71149,0.5056,1.17695,0.00159549,0.00159549,0.00159549
15,269.045,0.46813,0.35928,0.98355,0.88913,0.84524,0.8736,0.72705,0.70146,0.51237,1.17844,0.00158998,0.00158998,0.00158998
16,286.833,0.48709,0.36938,0.98603,0.86459,0.85735,0.87377,0.721,0.70299,0.52526,1.16955,0.00158448,0.00158448,0.00158448
17,304.613,0.48568,0.36629,0.98887,0.86759,0.87549,0.89157,0.73573,0.71122,0.49493,1.18352,0.00157898,0.00157898,0.00157898
18,322.652,0.47662,0.3662,0.99681,0.88815,0.84234,0.88157,0.73295,0.72507,0.50406,1.17788,0.00157348,0.00157348,0.00157348
19,340.441,0.47554,0.35609,0.98053,0.9114,0.8502,0.88822,0.74293,0.70194,0.48641,1.17049,0.00156798,0.00156798,0.00156798
20,358.284,0.47925,0.35708,0.99283,0.85888,0.86456,0.87049,0.72432,0.71841,0.50902,1.19123,0.00156248,0.00156248,0.00156248
21,376.293,0.48968,0.3668,0.98865,0.91211,0.8683,0.89148,0.73324,0.70328,0.50007,1.17294,0.00155698,0.00155698,0.00155698
22,394.248,0.47937,0.36459,0.98369,0.91882,0.85214,0.89327,0.73854,0.70376,0.48392,1.17247,0.00155148,0.00155148,0.00155148
23,412.002,0.48158,0.369,0.99503,0.90111,0.86407,0.8847,0.72904,0.71963,0.48758,1.19422,0.00154598,0.00154598,0.00154598
24,429.818,0.47612,0.36738,0.98026,0.89701,0.86487,0.90076,0.74442,0.70369,0.44899,1.17984,0.00154047,0.00154047,0.00154047
25,447.718,0.48614,0.3711,0.99709,0.91454,0.83982,0.88635,0.73659,0.71738,0.50254,1.17552,0.00153497,0.00153497,0.00153497
26,465.492,0.47989,0.35368,0.98242,0.91133,0.83912,0.88788,0.7428,0.70106,0.47968,1.17154,0.00152947,0.00152947,0.00152947
27,483.238,0.45814,0.34786,0.97522,0.87871,0.86114,0.88176,0.73462,0.70133,0.49333,1.18129,0.00152397,0.00152397,0.00152397
28,501.043,0.48421,0.36532,0.98526,0.90013,0.84433,0.88344,0.73214,0.69863,0.48562,1.16181,0.00151847,0.00151847,0.00151847
29,519.107,0.4852,0.36788,0.98495,0.88393,0.85881,0.87366,0.72197,0.71475,0.51709,1.18454,0.00151297,0.00151297,0.00151297
30,536.856,0.48831,0.35763,0.98746,0.89958,0.84523,0.87242,0.72642,0.6978,0.47058,1.16205,0.00150747,0.00150747,0.00150747
31,554.818,0.46795,0.35711,0.98248,0.88556,0.86186,0.88912,0.74716,0.71232,0.51039,1.1574,0.00150197,0.00150197,0.00150197
32,572.628,0.47005,0.37066,0.98892,0.9158,0.84495,0.88854,0.73498,0.72707,0.51706,1.19275,0.00149647,0.00149647,0.00149647
33,590.593,0.46213,0.34208,0.97948,0.90294,0.8628,0.88977,0.73115,0.7103,0.50066,1.17925,0.00149096,0.00149096,0.00149096
34,608.447,0.4715,0.35495,0.98304,0.9071,0.85184,0.88474,0.73892,0.71181,0.49334,1.17213,0.00148546,0.00148546,0.00148546
35,626.303,0.47244,0.36072,0.98134,0.91844,0.86526,0.89491,0.74083,0.70951,0.49609,1.18404,0.00147996,0.00147996,0.00147996
36,644.198,0.47045,0.34417,0.97054,0.91031,0.84499,0.87422,0.72999,0.70021,0.50467,1.16465,0.00147446,0.00147446,0.00147446
37,662.1,0.47155,0.35441,0.98061,0.90392,0.86125,0.89398,0.74464,0.68614,0.50072,1.15256,0.00146896,0.00146896,0.00146896
38,679.958,0.45874,0.34674,0.97549,0.90783,0.8672,0.89867,0.75146,0.69865,0.47945,1.16586,0.00146346,0.00146346,0.00146346
39,697.891,0.47177,0.35844,0.9692,0.91479,0.84495,0.89025,0.74262,0.69715,0.50741,1.16253,0.00145796,0.00145796,0.00145796
40,715.798,0.48114,0.35733,0.98066,0.89326,0.84815,0.8883,0.73554,0.70243,0.49677,1.15838,0.00145246,0.00145246,0.00145246
41,733.624,0.45633,0.35035,0.97734,0.90568,0.87681,0.90684,0.75728,0.68879,0.45046,1.15953,0.00144696,0.00144696,0.00144696
42,751.534,0.46552,0.35042,0.97431,0.87074,0.87345,0.89749,0.74357,0.70408,0.49995,1.17142,0.00144145,0.00144145,0.00144145
43,769.328,0.46425,0.34305,0.97258,0.89805,0.86631,0.88803,0.74597,0.69459,0.50154,1.15812,0.00143595,0.00143595,0.00143595
44,787.328,0.4567,0.34864,0.97496,0.88189,0.87139,0.90142,0.74947,0.69295,0.45417,1.14729,0.00143045,0.00143045,0.00143045
45,805.166,0.45881,0.34471,0.97641,0.90274,0.84638,0.89758,0.7439,0.69598,0.48622,1.15788,0.00142495,0.00142495,0.00142495
46,823.039,0.45898,0.34836,0.96759,0.91424,0.80611,0.87967,0.74066,0.68106,0.49222,1.15759,0.00141945,0.00141945,0.00141945
47,840.962,0.46739,0.34336,0.9842,0.91186,0.83594,0.87796,0.7252,0.69789,0.4963,1.17254,0.00141395,0.00141395,0.00141395
48,858.82,0.47881,0.35086,0.98534,0.88371,0.85336,0.87832,0.74567,0.66378,0.46323,1.14435,0.00140845,0.00140845,0.00140845
49,876.627,0.45497,0.35179,0.96099,0.88323,0.84434,0.87761,0.73622,0.67243,0.47677,1.1627,0.00140295,0.00140295,0.00140295
50,894.362,0.46224,0.33893,0.96535,0.90169,0.86291,0.8997,0.75654,0.70049,0.46551,1.19258,0.00139745,0.00139745,0.00139745
51,912.362,0.46292,0.3509,0.98545,0.89761,0.84849,0.89374,0.74521,0.69063,0.47616,1.17767,0.00139195,0.00139195,0.00139195
52,930.324,0.46313,0.35076,0.97258,0.89156,0.83676,0.87597,0.73403,0.69822,0.51235,1.16161,0.00138644,0.00138644,0.00138644
53,948.262,0.4572,0.35581,0.9779,0.90634,0.85387,0.87871,0.73148,0.69883,0.51053,1.14867,0.00138094,0.00138094,0.00138094
54,966.114,0.45985,0.34118,0.97053,0.90724,0.83718,0.87475,0.72597,0.69465,0.50242,1.15731,0.00137544,0.00137544,0.00137544
55,984.149,0.46223,0.34555,0.96363,0.91729,0.86059,0.89039,0.7505,0.67381,0.48664,1.15414,0.00136994,0.00136994,0.00136994
56,1002.03,0.44745,0.3454,0.96555,0.92257,0.8281,0.87782,0.7405,0.68174,0.53602,1.12673,0.00136444,0.00136444,0.00136444
57,1019.9,0.45282,0.3287,0.96932,0.89721,0.86187,0.89966,0.75516,0.67998,0.47007,1.1597,0.00135894,0.00135894,0.00135894
58,1037.88,0.45393,0.33967,0.96197,0.91688,0.86073,0.89478,0.75024,0.68227,0.47521,1.1405,0.00135344,0.00135344,0.00135344
59,1055.82,0.45794,0.33147,0.96951,0.88373,0.88491,0.89178,0.73513,0.70205,0.49048,1.17299,0.00134794,0.00134794,0.00134794
60,1073.66,0.46434,0.34469,0.97123,0.91264,0.83777,0.89048,0.73829,0.71838,0.52685,1.15287,0.00134244,0.00134244,0.00134244
61,1091.55,0.45601,0.33738,0.97165,0.9131,0.85139,0.89655,0.75018,0.68498,0.47758,1.14508,0.00133693,0.00133693,0.00133693
62,1109.47,0.46553,0.34254,0.97053,0.90326,0.86496,0.88808,0.74426,0.68922,0.47874,1.16027,0.00133143,0.00133143,0.00133143
63,1127.29,0.44079,0.33851,0.97294,0.91033,0.84173,0.89337,0.7454,0.69377,0.49575,1.1668,0.00132593,0.00132593,0.00132593
64,1145.27,0.43559,0.33283,0.95026,0.9262,0.86644,0.90405,0.75582,0.67299,0.4674,1.13125,0.00132043,0.00132043,0.00132043
65,1163.17,0.436,0.34241,0.95902,0.93208,0.84107,0.89456,0.74697,0.68663,0.48405,1.16479,0.00131493,0.00131493,0.00131493
66,1181.19,0.44613,0.34106,0.97142,0.92506,0.85041,0.89066,0.74079,0.67948,0.45927,1.15265,0.00130943,0.00130943,0.00130943
67,1199.11,0.43899,0.3282,0.95951,0.90758,0.87383,0.90186,0.75286,0.69251,0.4757,1.16999,0.00130393,0.00130393,0.00130393
68,1217.05,0.44566,0.32782,0.96501,0.91643,0.85341,0.8807,0.7412,0.67357,0.48569,1.14297,0.00129843,0.00129843,0.00129843
69,1235.02,0.44618,0.33617,0.96197,0.94208,0.86599,0.90298,0.7516,0.69625,0.47349,1.16237,0.00129293,0.00129293,0.00129293
70,1252.98,0.44263,0.32767,0.95837,0.92591,0.86038,0.89145,0.74508,0.65703,0.466,1.10106,0.00128742,0.00128742,0.00128742
71,1270.91,0.45568,0.34036,0.96887,0.91742,0.85855,0.89946,0.75138,0.68394,0.47827,1.13932,0.00128192,0.00128192,0.00128192
72,1288.72,0.43202,0.32855,0.95991,0.93423,0.83848,0.88372,0.74003,0.69235,0.52271,1.14896,0.00127642,0.00127642,0.00127642
73,1306.6,0.45046,0.33626,0.96871,0.91256,0.87591,0.89484,0.74714,0.69382,0.49317,1.1562,0.00127092,0.00127092,0.00127092
74,1324.54,0.44404,0.32826,0.95775,0.93374,0.84173,0.88125,0.73829,0.69176,0.50756,1.14461,0.00126542,0.00126542,0.00126542
75,1342.34,0.43602,0.32874,0.96585,0.9078,0.8692,0.87678,0.73428,0.68594,0.51325,1.14772,0.00125992,0.00125992,0.00125992
76,1360.23,0.43226,0.32034,0.95431,0.91411,0.85254,0.89289,0.75083,0.68403,0.49454,1.12817,0.00125442,0.00125442,0.00125442
77,1378.29,0.43928,0.32788,0.95759,0.92721,0.86698,0.89981,0.75578,0.67239,0.46319,1.1358,0.00124892,0.00124892,0.00124892
78,1396.2,0.43869,0.3256,0.9501,0.90447,0.87125,0.8798,0.73299,0.68618,0.49127,1.1329,0.00124342,0.00124342,0.00124342
79,1414.09,0.44744,0.33039,0.95531,0.93083,0.84433,0.89871,0.75438,0.67845,0.46665,1.14401,0.00123791,0.00123791,0.00123791
80,1431.99,0.42545,0.31388,0.95577,0.92207,0.85281,0.90081,0.747,0.69428,0.46022,1.16733,0.00123241,0.00123241,0.00123241
81,1449.93,0.42555,0.31075,0.95081,0.87575,0.89105,0.89415,0.74689,0.68304,0.46942,1.15131,0.00122691,0.00122691,0.00122691
82,1467.77,0.4356,0.32361,0.95555,0.90511,0.86883,0.88633,0.74912,0.68905,0.4845,1.1557,0.00122141,0.00122141,0.00122141
83,1485.61,0.4487,0.32998,0.97329,0.91655,0.86283,0.89105,0.74816,0.67368,0.46872,1.12149,0.00121591,0.00121591,0.00121591
84,1503.64,0.43623,0.32823,0.95892,0.88992,0.85015,0.88858,0.74264,0.68424,0.47833,1.13055,0.00121041,0.00121041,0.00121041
85,1521.54,0.43146,0.3268,0.9637,0.91417,0.86393,0.88667,0.74209,0.6662,0.46822,1.10825,0.00120491,0.00120491,0.00120491
86,1539.45,0.43436,0.32185,0.95968,0.89283,0.85724,0.88847,0.74213,0.67315,0.48754,1.12075,0.00119941,0.00119941,0.00119941
87,1557.32,0.43443,0.31919,0.96114,0.92928,0.87576,0.89878,0.75041,0.68179,0.46508,1.13991,0.00119391,0.00119391,0.00119391
88,1575.25,0.4306,0.31474,0.95535,0.90914,0.8674,0.88697,0.74938,0.67615,0.48858,1.14058,0.0011884,0.0011884,0.0011884
89,1593.18,0.42049,0.32254,0.95699,0.9008,0.87119,0.88664,0.7296,0.71121,0.51402,1.17693,0.0011829,0.0011829,0.0011829
90,1611.04,0.42861,0.31915,0.95413,0.9129,0.85677,0.89063,0.74404,0.67194,0.48065,1.1144,0.0011774,0.0011774,0.0011774
91,1628.96,0.43545,0.32136,0.94983,0.91755,0.84596,0.89005,0.74252,0.67655,0.52125,1.13758,0.0011719,0.0011719,0.0011719
92,1646.96,0.4245,0.32635,0.95787,0.91784,0.86618,0.88897,0.74093,0.68169,0.48664,1.12471,0.0011664,0.0011664,0.0011664
93,1664.89,0.44005,0.32572,0.95596,0.90448,0.86496,0.88859,0.74572,0.70746,0.49389,1.16806,0.0011609,0.0011609,0.0011609
94,1682.77,0.44761,0.32686,0.96303,0.92382,0.82193,0.8892,0.74729,0.68362,0.49236,1.15181,0.0011554,0.0011554,0.0011554
95,1700.68,0.43826,0.31908,0.95618,0.90856,0.86325,0.8907,0.74939,0.6872,0.48594,1.15122,0.0011499,0.0011499,0.0011499
96,1718.57,0.42589,0.32083,0.95037,0.93333,0.85015,0.90131,0.75522,0.67997,0.45994,1.12546,0.0011444,0.0011444,0.0011444
97,1736.42,0.43379,0.32601,0.957,0.89365,0.89036,0.89751,0.745,0.6841,0.47018,1.14838,0.00113889,0.00113889,0.00113889
98,1754.41,0.42731,0.31878,0.9502,0.91018,0.85048,0.8983,0.75559,0.68126,0.48974,1.13082,0.00113339,0.00113339,0.00113339
99,1772.39,0.42999,0.32621,0.9484,0.92889,0.86948,0.90087,0.74717,0.68323,0.45885,1.1442,0.00112789,0.00112789,0.00112789
100,1790.29,0.41444,0.31086,0.95183,0.91141,0.85633,0.88415,0.73532,0.69244,0.51942,1.14587,0.00112239,0.00112239,0.00112239
101,1808.27,0.41476,0.30711,0.94088,0.90432,0.8644,0.88906,0.74366,0.69574,0.48866,1.15769,0.00111689,0.00111689,0.00111689
