epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,428.122,0.4371,0.33194,0.9582,0.89607,0.84161,0.86983,0.73078,0.66795,0.49448,1.13659,0.00125442,0.00125442,0.00125442
27,444.15,0.45444,0.3432,0.96431,0.92306,0.84737,0.89822,0.7424,0.68469,0.47724,1.1408,0.00123791,0.00123791,0.00123791
28,460.443,0.43846,0.33825,0.96061,0.89541,0.86757,0.89982,0.75238,0.67636,0.49958,1.15581,0.00122141,0.00122141,0.00122141
29,476.685,0.44519,0.33207,0.96669,0.89674,0.84596,0.88455,0.72995,0.67983,0.47339,1.15085,0.00120491,0.00120491,0.00120491
30,492.616,0.45547,0.33807,0.96751,0.88028,0.84528,0.87484,0.73168,0.67589,0.49618,1.13406,0.0011884,0.0011884,0.0011884
31,508.568,0.4404,0.33064,0.96569,0.92156,0.84173,0.88905,0.74651,0.66532,0.45418,1.13976,0.0011719,0.0011719,0.0011719
32,524.503,0.42333,0.31909,0.96932,0.90514,0.85779,0.90079,0.75148,0.66692,0.46611,1.13183,0.0011554,0.0011554,0.0011554
33,540.78,0.43469,0.32513,0.96331,0.87863,0.85868,0.89011,0.74072,0.66402,0.464,1.14005,0.00113889,0.00113889,0.00113889
34,556.714,0.44255,0.34113,0.96691,0.9115,0.84366,0.88166,0.73853,0.6601,0.46629,1.14757,0.00112239,0.00112239,0.00112239
35,572.686,0.42988,0.32749,0.95464,0.92315,0.84455,0.88282,0.74187,0.65435,0.46783,1.15017,0.00110589,0.00110589,0.00110589
36,588.573,0.43709,0.33158,0.96631,0.91107,0.85801,0.88391,0.74011,0.65859,0.48819,1.12481,0.00108938,0.00108938,0.00108938
37,604.845,0.42073,0.31244,0.96077,0.90601,0.85894,0.90414,0.75567,0.67301,0.46036,1.16011,0.00107288,0.00107288,0.00107288
38,620.712,0.43396,0.31855,0.95892,0.91387,0.85043,0.89392,0.74903,0.6666,0.45972,1.14239,0.00105638,0.00105638,0.00105638
39,636.681,0.4256,0.31636,0.94842,0.92168,0.84695,0.8967,0.7489,0.66082,0.4627,1.13185,0.00103987,0.00103987,0.00103987
40,652.601,0.4161,0.31787,0.95125,0.91166,0.86086,0.89166,0.74812,0.66092,0.46643,1.14076,0.00102337,0.00102337,0.00102337
41,668.703,0.43491,0.32129,0.96212,0.89939,0.864,0.89952,0.75264,0.6668,0.47301,1.13353,0.00100687,0.00100687,0.00100687
42,684.596,0.41703,0.31066,0.94307,0.90612,0.87129,0.89586,0.74958,0.65975,0.46359,1.13554,0.000990365,0.000990365,0.000990365
43,700.421,0.40811,0.30233,0.95408,0.90662,0.86634,0.89469,0.74663,0.66791,0.47033,1.14023,0.000973861,0.000973861,0.000973861
44,716.247,0.43127,0.32296,0.95673,0.8983,0.87754,0.89248,0.74907,0.65821,0.50002,1.12568,0.000957358,0.000957358,0.000957358
45,732.489,0.42158,0.31348,0.95442,0.8863,0.87591,0.89351,0.74266,0.66562,0.46848,1.12896,0.000940855,0.000940855,0.000940855
46,748.383,0.41514,0.30876,0.94617,0.89967,0.86715,0.88914,0.7447,0.65938,0.45872,1.13505,0.000924352,0.000924352,0.000924352
47,764.309,0.39826,0.30164,0.94981,0.90021,0.86524,0.89171,0.73509,0.68126,0.48759,1.15223,0.000907848,0.000907848,0.000907848
48,780.182,0.41948,0.31348,0.93868,0.92239,0.85879,0.90448,0.75946,0.67481,0.45924,1.13751,0.000891345,0.000891345,0.000891345
49,796.263,0.41041,0.30399,0.94587,0.89027,0.89688,0.89991,0.75423,0.66807,0.45873,1.14371,0.000874842,0.000874842,0.000874842
50,812.164,0.41715,0.30948,0.94937,0.90337,0.86272,0.90188,0.7468,0.6719,0.46845,1.14818,0.000858338,0.000858338,0.000858338
51,828.003,0.40097,0.29922,0.94758,0.91741,0.87983,0.89371,0.75333,0.66983,0.45421,1.14476,0.000841835,0.000841835,0.000841835
52,843.876,0.4038,0.30101,0.95077,0.90957,0.87206,0.89173,0.74624,0.65789,0.46721,1.12904,0.000825332,0.000825332,0.000825332
53,859.798,0.41089,0.30149,0.95147,0.87161,0.89667,0.89533,0.75167,0.66006,0.46398,1.14899,0.000808828,0.000808828,0.000808828
54,875.721,0.39542,0.28631,0.9375,0.9089,0.86485,0.89404,0.74989,0.65033,0.45515,1.12719,0.000792325,0.000792325,0.000792325
55,891.602,0.40096,0.29477,0.94619,0.91614,0.87037,0.89387,0.75173,0.65754,0.44803,1.1443,0.000775822,0.000775822,0.000775822
56,907.565,0.38818,0.28853,0.93633,0.93029,0.83968,0.87676,0.74019,0.64223,0.47905,1.11771,0.000759318,0.000759318,0.000759318
57,923.524,0.40938,0.29092,0.94751,0.8968,0.87139,0.89369,0.75722,0.64011,0.45154,1.12905,0.000742815,0.000742815,0.000742815
58,939.408,0.3959,0.29205,0.94503,0.93069,0.82555,0.88973,0.75521,0.64244,0.46282,1.12579,0.000726312,0.000726312,0.000726312
59,955.279,0.40169,0.29542,0.94742,0.92663,0.83071,0.90224,0.76695,0.63962,0.46403,1.12139,0.000709809,0.000709809,0.000709809
60,971.212,0.39205,0.29435,0.93804,0.9127,0.86527,0.88385,0.74944,0.65425,0.46301,1.13284,0.000693305,0.000693305,0.000693305
61,987.14,0.37676,0.28293,0.9304,0.90157,0.85937,0.89042,0.75591,0.64809,0.45775,1.13116,0.000676802,0.000676802,0.000676802
62,1003.09,0.38851,0.28968,0.93097,0.90343,0.86397,0.88982,0.75604,0.65056,0.47739,1.12949,0.000660299,0.000660299,0.000660299
63,1018.97,0.38804,0.29115,0.94156,0.92659,0.85225,0.90411,0.76495,0.64581,0.4421,1.1319,0.000643795,0.000643795,0.000643795
64,1034.8,0.38159,0.28525,0.93104,0.90427,0.84801,0.88669,0.74981,0.64815,0.4626,1.12993,0.000627292,0.000627292,0.000627292
65,1050.64,0.38,0.28028,0.92764,0.91458,0.87136,0.90302,0.76725,0.6542,0.44594,1.1392,0.000610789,0.000610789,0.000610789
66,1066.7,0.38202,0.27653,0.93756,0.91554,0.86114,0.89588,0.75943,0.64381,0.4568,1.12888,0.000594286,0.000594286,0.000594286
67,1082.54,0.3827,0.28598,0.93241,0.92481,0.85034,0.89184,0.75485,0.65367,0.47052,1.13817,0.000577782,0.000577782,0.000577782
68,1098.42,0.36911,0.27635,0.93938,0.89464,0.87986,0.89407,0.75618,0.64857,0.45832,1.14375,0.000561279,0.000561279,0.000561279
69,1114.29,0.37679,0.28085,0.92925,0.90288,0.87081,0.89892,0.75721,0.64815,0.46175,1.13476,0.000544776,0.000544776,0.000544776
70,1130.31,0.38288,0.28306,0.92836,0.89626,0.87986,0.89827,0.75245,0.65309,0.45834,1.14006,0.000528272,0.000528272,0.000528272
71,1146.22,0.37141,0.27605,0.93442,0.92098,0.86086,0.88974,0.75589,0.65663,0.4757,1.14355,0.000511769,0.000511769,0.000511769
72,1162.06,0.37106,0.27811,0.9242,0.91409,0.85002,0.8892,0.74688,0.64014,0.44895,1.1264,0.000495266,0.000495266,0.000495266
73,1177.86,0.36909,0.27037,0.92088,0.92283,0.85881,0.9006,0.76228,0.63656,0.45429,1.12674,0.000478762,0.000478762,0.000478762
74,1193.8,0.3702,0.26693,0.92478,0.8955,0.87004,0.89943,0.76113,0.63625,0.43801,1.12469,0.000462259,0.000462259,0.000462259
75,1209.76,0.36018,0.26627,0.92925,0.90016,0.88852,0.90551,0.76586,0.65017,0.44091,1.13308,0.000445756,0.000445756,0.000445756
76,1225.62,0.36257,0.26444,0.92362,0.90232,0.87071,0.89965,0.76533,0.63985,0.45064,1.12673,0.000429253,0.000429253,0.000429253
77,1241.48,0.364,0.27127,0.91666,0.90412,0.89709,0.9017,0.76349,0.64191,0.4509,1.13128,0.000412749,0.000412749,0.000412749
78,1257.4,0.36668,0.26452,0.91538,0.91448,0.87062,0.89914,0.75488,0.64994,0.45432,1.14241,0.000396246,0.000396246,0.000396246
79,1273.32,0.36723,0.2735,0.92753,0.89503,0.89061,0.89668,0.75628,0.63848,0.43976,1.13118,0.000379743,0.000379743,0.000379743
80,1289.16,0.35018,0.2627,0.92122,0.92128,0.86622,0.89599,0.7522,0.63211,0.43958,1.12271,0.000363239,0.000363239,0.000363239
81,1304.99,0.36498,0.26609,0.93193,0.91158,0.8958,0.90654,0.76557,0.63993,0.42897,1.12539,0.000346736,0.000346736,0.000346736
82,1320.94,0.36272,0.26807,0.92341,0.91162,0.88191,0.90211,0.76178,0.64576,0.44167,1.13126,0.000330233,0.000330233,0.000330233
83,1336.84,0.35256,0.26245,0.92609,0.91593,0.86496,0.89195,0.7579,0.63491,0.4636,1.11995,0.000313729,0.000313729,0.000313729
84,1352.67,0.35646,0.26895,0.9231,0.91151,0.86663,0.89862,0.75655,0.63756,0.4558,1.12991,0.000297226,0.000297226,0.000297226
85,1368.56,0.35469,0.26708,0.9266,0.91255,0.87958,0.90097,0.75952,0.63697,0.44885,1.12656,0.000280723,0.000280723,0.000280723
86,1384.53,0.34806,0.26091,0.9238,0.89047,0.88818,0.89967,0.76235,0.63299,0.43675,1.12685,0.00026422,0.00026422,0.00026422
87,1400.5,0.35151,0.2592,0.91805,0.91214,0.87984,0.90229,0.76351,0.63328,0.43997,1.12619,0.000247716,0.000247716,0.000247716
88,1416.38,0.35235,0.26412,0.92391,0.90019,0.88149,0.90207,0.76147,0.63328,0.44231,1.12793,0.000231213,0.000231213,0.000231213
89,1432.28,0.33784,0.25502,0.92125,0.89683,0.8896,0.90393,0.76363,0.63087,0.43415,1.12457,0.00021471,0.00021471,0.00021471
90,1448.16,0.34782,0.26358,0.91914,0.89443,0.87947,0.90079,0.76684,0.62876,0.43712,1.12332,0.000198206,0.000198206,0.000198206
91,1471.2,0.27883,0.19934,0.84482,0.91011,0.8416,0.89157,0.75761,0.63798,0.43694,1.1336,0.000181703,0.000181703,0.000181703
92,1486.98,0.26539,0.19169,0.82963,0.8928,0.87139,0.8954,0.75978,0.63336,0.44023,1.12875,0.0001652,0.0001652,0.0001652
93,1502.75,0.26326,0.19035,0.83106,0.87078,0.89257,0.89571,0.75937,0.63364,0.44406,1.12918,0.000148696,0.000148696,0.000148696
94,1518.62,0.26833,0.19153,0.84192,0.86592,0.8998,0.89734,0.75894,0.63664,0.43859,1.13183,0.000132193,0.000132193,0.000132193
95,1534.47,0.26539,0.19014,0.83746,0.88398,0.86835,0.8919,0.76071,0.63221,0.43782,1.1267,0.00011569,0.00011569,0.00011569
96,1550.34,0.27582,0.1967,0.8435,0.87906,0.88072,0.89325,0.76061,0.62981,0.43089,1.12426,9.91865e-05,9.91865e-05,9.91865e-05
97,1566.09,0.26565,0.18906,0.83807,0.87546,0.8878,0.89371,0.76227,0.62753,0.42857,1.12419,8.26832e-05,8.26832e-05,8.26832e-05
98,1581.94,0.26632,0.18878,0.83409,0.88558,0.88615,0.89503,0.76035,0.62585,0.42449,1.12138,6.61799e-05,6.61799e-05,6.61799e-05
99,1597.84,0.25952,0.18639,0.8371,0.88737,0.88191,0.89581,0.76252,0.62581,0.42732,1.1199,4.96766e-05,4.96766e-05,4.96766e-05
100,1613.63,0.25993,0.18364,0.83484,0.8793,0.88659,0.89768,0.76529,0.62511,0.42864,1.12015,3.31733e-05,3.31733e-05,3.31733e-05
