epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,517.512,0.7575,0.65213,1.18957,0.87069,0.82753,0.86539,0.69869,0.76504,0.617,1.20957,0.000940855,0.000940855,0.000940855
24,539.736,0.76102,0.66256,1.20127,0.88103,0.82889,0.86866,0.69835,0.78445,0.57946,1.22709,0.000907848,0.000907848,0.000907848
25,561.618,0.73649,0.65461,1.18837,0.8444,0.83996,0.87085,0.69494,0.77292,0.57445,1.22167,0.000874842,0.000874842,0.000874842
26,583.382,0.73349,0.6204,1.17113,0.89749,0.82079,0.86911,0.70165,0.78306,0.57919,1.21902,0.000841835,0.000841835,0.000841835
27,605.3,0.72185,0.6399,1.16292,0.90531,0.78115,0.86668,0.69678,0.7778,0.59029,1.22597,0.000808828,0.000808828,0.000808828
28,626.931,0.71267,0.63326,1.17828,0.88092,0.79686,0.86223,0.70567,0.74032,0.56901,1.18868,0.000775822,0.000775822,0.000775822
29,649.516,0.70594,0.59992,1.1636,0.87543,0.86073,0.87556,0.71364,0.7346,0.54797,1.18454,0.000742815,0.000742815,0.000742815
30,672.063,0.67998,0.57215,1.13348,0.88157,0.83134,0.86805,0.69885,0.75371,0.56142,1.19822,0.000709809,0.000709809,0.000709809
31,694.08,0.70402,0.58254,1.16626,0.84636,0.84398,0.86723,0.71075,0.73775,0.58837,1.1909,0.000676802,0.000676802,0.000676802
32,717.176,0.69225,0.58374,1.16307,0.88841,0.83481,0.87657,0.70942,0.75611,0.5686,1.22107,0.000643795,0.000643795,0.000643795
33,739.471,0.68382,0.58327,1.14109,0.8618,0.83335,0.87856,0.72034,0.72874,0.55652,1.16697,0.000610789,0.000610789,0.000610789
34,761.807,0.68143,0.57813,1.14529,0.90015,0.7973,0.85345,0.69813,0.73286,0.57517,1.18083,0.000577782,0.000577782,0.000577782
35,784.114,0.66794,0.57715,1.12155,0.90819,0.80076,0.85886,0.70274,0.74039,0.56317,1.18986,0.000544776,0.000544776,0.000544776
36,806.691,0.66411,0.55407,1.12725,0.91349,0.81397,0.87269,0.71025,0.73236,0.53599,1.1851,0.000511769,0.000511769,0.000511769
37,829.013,0.68052,0.56902,1.14296,0.85015,0.83954,0.8742,0.71568,0.72945,0.55368,1.19077,0.000478762,0.000478762,0.000478762
38,851.498,0.69599,0.55456,1.13868,0.88724,0.83968,0.86648,0.72031,0.706,0.55988,1.1651,0.000445756,0.000445756,0.000445756
39,874.329,0.65909,0.54254,1.12131,0.91031,0.83968,0.88254,0.72227,0.71293,0.52251,1.17375,0.000412749,0.000412749,0.000412749
40,896.075,0.64093,0.52718,1.10747,0.90436,0.81877,0.87608,0.71936,0.71749,0.52647,1.17315,0.000379743,0.000379743,0.000379743
41,924.78,0.54925,0.43809,1.02242,0.91665,0.83297,0.88985,0.72974,0.72206,0.51913,1.18915,0.000346736,0.000346736,0.000346736
42,946.652,0.52993,0.41458,0.99659,0.89166,0.84302,0.87899,0.72759,0.71029,0.53755,1.17765,0.000313729,0.000313729,0.000313729
43,968.238,0.53082,0.42874,1.00853,0.90819,0.82197,0.8791,0.72062,0.71449,0.52076,1.18362,0.000280723,0.000280723,0.000280723
44,989.814,0.51072,0.39548,0.9982,0.88945,0.86496,0.88234,0.72512,0.70131,0.50872,1.17571,0.000247716,0.000247716,0.000247716
45,1011.62,0.51433,0.38926,1.00706,0.90015,0.85072,0.88737,0.73402,0.69692,0.50783,1.16684,0.00021471,0.00021471,0.00021471
46,1033.32,0.50722,0.3875,0.98006,0.89426,0.85092,0.88993,0.74192,0.69551,0.4917,1.1654,0.000181703,0.000181703,0.000181703
47,1054.9,0.49064,0.38841,0.98972,0.88242,0.8489,0.88232,0.73507,0.69228,0.50898,1.16018,0.000148696,0.000148696,0.000148696
48,1076.64,0.48689,0.38339,0.97909,0.8971,0.84062,0.88438,0.73389,0.68482,0.49281,1.1495,0.00011569,0.00011569,0.00011569
49,1098.4,0.48748,0.38304,0.97271,0.92423,0.82544,0.88598,0.7386,0.6881,0.49955,1.15653,8.26832e-05,8.26832e-05,8.26832e-05
50,1123.25,0.48532,0.37575,0.96798,0.91949,0.8311,0.88259,0.73276,0.69174,0.49873,1.16058,4.96766e-05,4.96766e-05,4.96766e-05
